43.43,44.735,44.055,43.2,43.065,43.577,44.137,44.475,44.839,44.557,43.977,43.712,43.972,44.753,45.319,45.798,46.573,47.173,47.293,46.619,46.314,47.347,46.235,43.463,42.695,43.03,44.033,45.728,46.343,45.597,44.594,43.517,44.66,47.2,46.695,45.222,45.218,45.433,44.99,44.88,45.972,46.564,46.525,46.068,45.874,45.779,45.76,45.267,45.914,48.921,50.987,52.186,48.048,41.712,41.886,44.016,44,43.568,42.952,41.951,41.83,42.173,42.464,41.529,39.171
43.025,44.752,44.757,44.346,43.793,43.864,44.449,44.879,45.16,45.029,44.63,43.685,43.422,44.546,45.391,45.764,46.099,46.775,47.604,48.139,47.183,46.467,45.681,44.1,43.552,43.748,44.316,45.437,46.156,46.143,45.542,44.539,45.516,47.722,47.303,45.974,46.153,46.388,46.067,46.075,47.217,47.733,47.867,46.968,45.696,45.01,45.174,46.472,47.521,49.185,50.268,51.214,47.902,42.65,42.64,43.851,43.729,43.546,43.413,42.956,42.972,43.05,43.69,42.86,39.824
42.771,44.831,45.501,45.418,44.581,44.445,44.802,45.394,45.879,45.772,45.394,44.109,43.328,44.453,45.538,46.071,46.13,46.123,46.862,48.063,47.48,45.593,45.217,44.999,45.027,45.319,45.355,45.437,45.851,46.284,45.955,45.083,45.878,47.779,47.733,46.799,47.219,47.759,47.792,48.124,49.387,49.081,47.7,47.151,46.407,45.496,45.398,47.464,48.683,49.042,49.109,49.323,47.969,45.427,44.518,44.259,44.062,43.869,43.999,44.007,44.168,44.218,44.485,43.854,40.441
42.709,44.519,45.198,45.472,45.155,45.023,45.113,45.803,46.576,46.599,46.268,45.204,44.671,45.575,46.101,46.347,46.113,45.366,45.646,46.5,46.164,44.948,44.969,45.467,45.911,46.356,46.076,45.417,45.611,46.378,46.189,45.29,45.672,46.954,47.554,47.625,47.945,48.356,48.093,48.375,49.959,49.851,47.531,47.29,47.557,46.798,46.455,47.236,48.128,48.768,48.595,48.255,48.238,47.724,46.065,44.958,44.944,45.123,45.66,45.5,45.447,45.35,44.901,43.933,41.132
42.688,44.214,44.784,45.378,45.724,45.696,45.639,45.867,46.303,46.311,46.428,46.205,46.001,46.777,46.826,46.486,46.247,45.608,45.219,45.27,45.043,44.363,44.825,45.615,46.003,46.315,46.094,45.533,45.586,46.186,46.111,45.385,45.58,46.388,47.369,48.368,48.554,48.603,47.533,46.993,47.715,48.757,48.99,48.33,48.043,47.919,47.503,47.088,47.78,48.683,48.643,48.376,47.952,47.66,46.896,46.344,46.35,46.774,47.842,47.423,46.406,46.049,45.367,44.034,41.915
43.2,44.284,43.883,44.807,46.075,46.197,46.117,45.789,45.598,45.263,45.613,46.829,47.101,47.253,47.216,46.563,46.471,46.385,45.918,45.57,45.082,44.442,44.909,45.801,46.133,46.248,46.049,45.694,45.629,45.852,45.798,45.393,45.818,46.823,47.59,48.357,49.006,49.298,47.603,46.305,46.144,47.676,50.564,49.441,48.114,48.842,48.814,48.212,48.989,49.927,49.621,49,47.925,47.662,47.907,48.725,49.78,49.639,49.883,49.062,47.09,46.671,46.555,45.418,43.487
43.783,44.337,42.587,43.74,45.836,45.963,45.875,45.974,45.69,44.861,45.238,47.501,47.925,47.222,46.999,46.62,46.63,46.92,46.473,45.875,45.436,44.981,45.255,45.834,46.334,46.696,46.531,46.16,45.981,45.915,45.823,45.553,46.024,47.166,47.777,48.21,49.349,50.265,48.422,47.002,47.476,48.723,51.051,50.113,48.572,49.634,49.959,49.402,50.422,51.59,51.3,50.444,48.967,49.209,50.134,51.286,53.266,52.307,51.11,50.053,48.492,47.798,47.963,47.472,46.255
43.262,43.616,41.532,42.866,45.608,45.646,45.585,46.381,46.703,46.354,46.529,48.068,48.27,47.073,46.759,46.712,46.722,46.851,46.606,46.161,45.729,45.412,45.545,45.846,46.525,47.187,47.115,46.75,46.595,46.565,46.847,47.245,47.316,47.474,48.025,48.58,49.528,50.569,49.017,47.675,48.757,49.88,51.319,50.594,49.487,49.923,50.587,51.042,51.404,52.014,52.179,51.422,49.959,51.463,53.046,52.782,53,52.681,51.912,51.259,50.287,49.16,48.656,48.847,48.665
42.088,42.268,41.318,42.535,44.668,45.699,46.077,46.851,47.599,47.881,47.946,48.483,48.204,47.18,47.114,47.184,46.922,46.85,46.731,46.469,45.951,45.528,45.727,46.055,46.809,47.599,47.626,47.339,47.231,47.222,47.78,48.742,48.661,47.883,48.321,49.383,49.577,49.603,48.753,48.043,48.899,50.068,51.424,51.193,50.579,50.566,51.525,52.766,52.088,51.779,52.187,51.534,50.824,52.924,54.503,53.9,53.165,53.149,53.034,52.681,51.85,50.418,49.213,49.318,49.472
41.401,41.063,41.027,42.046,43.663,46.096,47.382,47.29,47.697,48.336,48.84,48.86,48.227,47.374,47.754,48.124,47.345,46.877,47.115,46.968,46.308,45.729,45.923,46.322,47.19,48.051,48.175,48.04,48.047,48.105,48.64,49.64,49.579,48.36,48.543,49.953,49.791,49.006,48.651,48.46,48.898,49.912,51.429,51.957,52.229,52.746,53.776,54.879,54.163,53.249,52.754,52.243,52.159,54.046,55.65,56.491,56.078,55.508,54.59,54.102,53.339,52.144,50.828,50.1,50.146
41.37,40.078,39.517,41.393,43.285,46.565,48.667,47.673,47.544,48.075,48.994,49.663,48.894,47.896,48.405,48.999,47.602,46.816,47.789,48.259,47.777,47.104,46.712,46.79,47.647,48.556,48.767,48.768,48.893,49.007,49.464,50.275,50.14,48.823,48.639,49.816,50.327,50.138,49.783,49.531,49.529,50.202,51.689,52.641,53.717,55.04,56.207,57.167,57.147,55.883,54.064,54.824,55.088,55.417,56.085,57.121,57.496,57.309,55.67,54.201,53.043,52.467,52.024,51.029,50.547
40.87,38.946,37.715,40.809,43.75,46.548,48.681,48.384,47.853,47.931,49.205,50.53,49.787,48.76,48.821,48.969,47.383,46.582,48.431,49.663,49.566,49.137,48.223,47.76,48.239,48.833,49.054,49.173,49.366,49.539,49.722,50.377,50.608,49.32,48.751,49.583,50.748,51.84,51.468,51.018,50.841,51.379,52.628,52.402,52.691,53.829,54.675,55.387,55.801,55.059,53.817,56.056,56.271,55.462,55.274,55.417,56.022,56.129,55.565,53.722,52.012,52.204,52.191,51.625,50.814
39.096,37.508,36.645,40.614,44.187,46.42,48.546,49.483,49.126,48.459,49.221,50.797,50.501,49.532,49.131,48.621,46.781,46.111,47.932,49.49,50.408,50.626,49.5,48.67,48.793,49.048,49.275,49.48,49.688,49.866,49.204,48.391,48.208,47.996,48.016,49.092,50.523,52.527,52.421,51.983,51.832,52.459,53.482,51.993,51.167,51.386,51.168,50.83,50.408,50.048,50.023,51.837,51.155,49.969,50.089,50.916,52.522,54.307,55.363,52.98,51.833,52.236,52.695,52.618,51.448
37.269,36,36.362,41.725,45.656,46.624,48.376,50.511,50.42,49.184,48.988,49.417,48.745,48.355,48.483,48.077,46.245,45.577,46.822,47.496,47.481,47.646,47.285,46.916,47.141,47.561,48.116,48.604,48.988,49.415,48.385,46.454,45.679,46.237,46.845,48.287,49.642,51.025,50.918,50.299,49.554,49.948,50.958,49.663,48.735,48.481,47.547,46.458,45.431,45.448,46.09,47.248,45.456,43.692,43.656,44.311,45.45,46.889,48.097,48.153,49.171,50.754,52.039,52.773,52.592
38.056,36.828,36.645,42.789,47.187,47.096,47.888,49.609,49.817,48.967,48.405,48.024,46.702,45.922,45.873,45.342,44.169,44.168,45.308,45.365,44.575,44.42,44.437,44.268,44.172,44.315,44.846,45.374,45.86,46.381,45.759,44.28,43.477,44.462,45.644,47.569,48.922,49.285,48.835,47.866,46.185,45.968,46.421,45.592,44.983,44.691,43.647,42.424,41.247,41.378,42.311,43.68,42.047,40.281,39.512,39.233,39.44,40.329,41.477,42.284,43.214,44.956,47.997,51.911,53.507
39.857,40.084,40.234,43.944,48.044,47.558,47.361,48.187,47.528,46.374,45.958,45.794,44.589,43.49,43.074,42.165,40.88,41.152,42.346,42.456,41.689,41.597,41.897,41.754,41.359,41.257,41.635,42.088,42.598,43.155,42.934,42.082,41.745,42.625,43.571,44.904,45.97,46.146,45.764,44.847,42.869,42.139,42.043,41.621,41.28,41.051,39.977,38.721,37.463,37.693,38.893,40.611,39.562,38.44,37.969,38.065,38.188,38.262,38.377,38.613,38.666,39.27,41.809,46.823,53.004
41.241,42.784,43.74,45.181,47.28,45.947,45.712,46.514,45.419,43.594,42.549,42.057,41.433,40.808,40.267,39.019,37.66,37.972,38.91,39.136,38.844,39.027,39.302,39.229,38.919,38.835,39.121,39.439,39.841,40.294,40.315,40.058,40.145,40.812,41.422,42.057,42.385,42.287,41.892,41.304,40.265,39.725,39.503,39.391,39.119,38.773,37.863,36.844,35.79,36.264,37.392,38.706,37.883,36.973,36.614,37.033,37.392,37.363,37.403,37.502,37.295,36.929,37.468,40.915,51.717
42.231,43.362,44.911,46.075,46.753,44.07,42.777,43.141,42.63,40.82,39.209,38.447,38.229,37.954,37.603,36.662,35.241,35.217,35.548,35.831,35.997,36.378,36.665,36.694,36.591,36.696,37.071,37.469,37.827,38.196,38.227,38.141,38.39,38.885,39.298,39.685,39.597,39.176,38.591,38.159,37.822,37.404,37.075,37.387,37.36,37.048,36.509,35.974,35.294,36.066,37.155,38.02,37.586,36.689,35.955,36.213,36.627,36.524,36.524,36.659,36.583,36.31,36.188,36.889,46.414
43.248,43.75,44.602,43.94,45.214,42.52,40.036,39.489,39.058,37.867,36.507,35.273,35.156,35.061,34.882,34.656,33.994,33.84,33.685,33.619,33.5,33.717,33.879,34.057,34.175,34.446,34.901,35.365,35.746,36.138,36.241,36.233,36.48,36.85,37.303,37.87,37.889,37.559,36.903,36.41,36.334,35.928,35.341,35.757,35.832,35.378,35.323,35.249,34.897,35.84,36.886,37.432,37.542,36.801,35.726,35.64,35.801,35.795,35.756,35.805,35.855,35.688,35.539,35.9,39.963
44.078,42.82,43.967,41.781,41.753,40.188,37.656,36.135,35.62,34.896,34.601,33.789,33.146,32.801,32.475,32.7,32.855,32.791,32.711,32.738,32.7,32.729,32.732,33.043,33.334,33.579,33.824,33.992,34.041,34.222,34.371,34.433,34.597,34.81,35.297,36.03,36.261,36.205,35.713,35.389,35.666,35.612,35.298,35.686,35.761,35.181,35.098,35.145,35.182,35.754,36.459,36.878,37.104,36.678,35.463,35.049,34.976,35.089,35.064,34.904,34.886,34.824,34.801,35.116,36.568
44.362,41.088,40.899,39.602,38.135,37.209,35.288,33.711,32.475,31.653,32.529,32.272,31.784,31.99,31.977,32.019,32.046,31.893,31.785,31.822,31.843,31.878,31.931,32.57,33.157,33.413,33.554,33.574,33.449,33.402,33.52,33.615,33.833,34.087,34.502,35.008,35.157,35.144,34.762,34.519,35.007,35.249,35.201,35.686,35.863,35.318,35.108,35.139,35.552,35.706,36.006,36.394,36.107,35.719,34.802,34.369,34.172,34.385,34.435,34.08,33.88,33.803,33.818,34.209,35.397
42.683,39.061,37.239,36.492,34.861,33.909,32.638,31.787,30.643,29.907,30.921,30.841,30.482,31.241,31.601,31.563,31.567,31.524,31.395,31.26,31.202,31.226,31.311,32.133,32.894,33.129,33.208,33.115,32.855,32.693,32.864,33.043,33.375,33.739,34.039,34.342,34.486,34.553,34.476,34.456,34.859,35.185,35.386,35.603,35.627,35.162,34.889,34.878,35.522,35.56,35.568,35.966,35.203,34.62,33.99,33.6,33.392,33.571,33.736,33.339,32.951,32.79,32.782,33.127,34.256
40.614,36.588,33.985,33.014,31.833,31.399,29.81,29.521,29.056,29.172,30.222,30.358,30.226,30.654,31.047,31.151,31.163,31.192,31.078,30.808,30.745,30.9,31.12,31.727,32.309,32.559,32.717,32.691,32.514,32.398,32.553,32.727,33.057,33.441,33.613,33.735,33.864,33.997,34.189,34.405,34.742,35.138,35.641,35.542,35.316,34.88,34.55,34.454,35.024,35.034,34.828,34.965,34.256,33.511,33.177,32.843,32.63,32.722,32.865,32.57,32.221,31.951,31.838,32.002,33.1
37.507,34.029,31.186,30.581,28.576,29.031,28.569,27.783,27.618,28.406,29.45,29.87,29.999,30.106,30.43,30.893,31.03,30.958,30.777,30.428,30.382,30.647,30.919,31.273,31.643,31.937,32.191,32.277,32.255,32.277,32.469,32.667,32.947,33.263,33.377,33.446,33.584,33.726,33.861,34.084,34.543,35.114,35.863,35.54,35.015,34.402,34.121,34.008,34.515,34.546,34.178,33.775,33.09,32.269,32.119,31.953,31.826,31.887,31.935,31.755,31.479,31.207,31.033,30.905,31.919
33.967,31.904,28.708,29.06,27.94,27.307,27.209,26.991,27.184,27.96,28.618,29.038,29.265,29.193,29.553,30.423,30.845,30.771,30.554,30.246,30.317,30.671,30.982,31.259,31.53,31.743,31.948,32.023,32.046,32.137,32.353,32.577,32.819,33.071,33.128,33.162,33.334,33.486,33.495,33.684,34.331,35.102,36.063,35.589,34.776,33.755,33.469,33.471,33.755,33.786,33.597,32.722,31.924,30.988,30.813,30.694,30.676,30.844,30.957,30.872,30.66,30.401,30.138,29.833,30.616
31.361,30.055,28.281,28.358,28.095,27.863,27.252,26.569,26.909,27.507,27.753,28.133,28.345,28.059,28.357,29.276,29.69,29.756,29.835,29.841,30.12,30.597,30.977,31.254,31.479,31.651,31.821,31.88,31.903,31.991,32.173,32.364,32.575,32.78,32.761,32.757,33.061,33.288,33.159,33.316,34.126,34.85,35.539,35.045,34.263,33.12,32.796,33.004,32.945,32.72,32.229,31.602,30.812,29.811,29.502,29.314,29.19,29.302,29.468,29.477,29.238,28.988,28.793,28.52,29.287
30.322,29.218,28.229,28.633,28.424,28.355,27.831,26.904,26.608,26.709,26.88,27.176,27.313,26.932,27.249,28.154,28.393,28.358,28.428,28.461,28.829,29.299,29.748,30.193,30.627,31.018,31.342,31.555,31.696,31.827,31.986,32.152,32.329,32.477,32.382,32.358,32.816,33.12,32.86,33.007,33.968,34.521,34.711,34.113,33.317,32.314,31.792,32.035,32.094,31.758,30.874,30.28,29.644,28.858,28.279,27.941,27.668,27.648,27.853,27.943,27.606,27.221,26.996,26.742,27.536
29.456,29.053,28.392,28.81,28.53,27.915,27.324,26.68,26.019,25.862,26.016,26.147,26.141,25.828,26.315,27.179,27.312,27.21,27.168,27.15,27.511,27.917,28.378,28.88,29.399,29.92,30.397,30.864,31.261,31.51,31.679,31.873,32.112,32.275,32.118,32.052,32.422,32.606,32.216,32.283,33.227,33.705,33.719,33.191,32.403,31.531,30.799,30.592,30.792,30.721,29.618,28.866,28.329,27.89,27.299,26.807,26.492,26.205,26.258,26.289,25.88,25.337,25.059,24.86,25.598
28.862,28.968,28.473,28.342,27.797,27.145,26.245,25.409,24.733,24.774,25.04,25.131,24.997,24.731,25.367,26.157,26.446,26.518,26.302,26.149,26.482,26.836,27.294,27.787,28.316,28.902,29.512,30.239,30.889,31.201,31.362,31.59,31.95,32.199,31.991,31.827,31.899,31.832,31.33,31.223,32.054,32.525,32.545,32.174,31.555,30.855,30.056,29.286,29.31,29.525,28.694,27.938,27.269,26.803,26.315,25.709,25.474,25.315,25.389,25.448,25.186,24.718,24.284,23.923,24.223
28.345,28.804,28.282,27.734,26.657,25.785,25.101,24.245,23.353,23.567,23.966,24.264,24.242,24.068,24.578,25.164,25.577,25.795,25.453,25.237,25.608,25.973,26.481,27.002,27.489,27.976,28.535,29.303,30.077,30.509,30.793,31.143,31.653,32.023,31.793,31.548,31.349,31.096,30.514,30.211,30.93,31.388,31.403,31.175,30.712,30.19,29.565,28.817,28.291,28.248,27.674,27.108,26.703,26.297,25.79,24.895,24.454,24.376,24.45,24.617,24.656,24.547,24.068,23.586,23.748
28.398,28.76,27.989,27.202,25.737,24.587,24.041,23.491,22.788,22.698,22.957,23.404,23.506,23.527,23.846,24.169,24.439,24.643,24.521,24.441,24.792,25.149,25.688,26.229,26.653,27.046,27.542,28.263,28.984,29.485,29.898,30.35,30.887,31.298,31.116,30.905,30.621,30.306,29.774,29.379,29.985,30.369,30.176,30,29.74,29.4,29.058,28.522,27.811,27.323,26.869,26.308,26.065,25.813,25.465,24.674,24,23.912,23.865,23.947,24.013,24.071,23.574,23.046,23.169
28.648,28.926,27.818,26.633,24.96,23.898,23.409,22.892,22.447,21.945,22.051,22.512,22.625,22.855,23.161,23.134,23.153,23.439,23.625,23.792,24.109,24.441,24.937,25.439,25.823,26.17,26.635,27.293,27.94,28.497,29.016,29.55,30.111,30.583,30.444,30.262,29.893,29.475,29.016,28.675,29.094,29.41,28.971,28.754,28.666,28.297,28.025,28.007,27.375,26.464,26.185,25.831,25.572,25.315,25.064,24.435,23.744,23.63,23.572,23.5,23.322,22.995,22.46,21.994,22.219
29.064,29.139,27.744,26.344,24.529,23.32,22.981,22.404,21.845,21.187,21.255,21.617,21.663,22.177,22.884,22.745,22.503,22.665,22.921,23.175,23.429,23.716,24.151,24.604,24.973,25.321,25.819,26.474,27.101,27.644,28.165,28.696,29.239,29.691,29.619,29.433,28.999,28.529,28.191,27.982,28.33,28.656,28.291,27.888,27.64,27.182,26.867,27.209,26.886,25.863,25.544,25.389,25.097,24.819,24.539,24.004,23.286,23.317,23.432,23.23,22.89,22.1,21.347,20.86,21.207
29.672,29.596,27.764,26.142,24.406,23.241,22.611,21.96,21.203,20.495,20.845,21.326,21.193,21.726,22.651,22.407,22.095,22.322,22.594,22.906,23.191,23.404,23.622,23.9,24.213,24.516,24.994,25.633,26.256,26.777,27.271,27.767,28.276,28.709,28.703,28.556,28.08,27.555,27.345,27.285,27.62,27.977,27.903,27.622,27.269,26.603,25.964,26.386,26.359,25.409,25.183,25.108,24.746,24.359,23.988,23.501,22.793,22.866,23.42,23.281,23.013,22.962,22.378,21.573,21.397
30.233,29.982,27.922,26.154,24.41,23.108,22.243,21.705,21.022,20.194,20.536,21.126,20.972,21.458,22.303,22.14,21.828,22.016,22.306,22.745,23.178,23.359,23.372,23.504,23.908,24.302,24.734,25.221,25.702,26.134,26.553,26.942,27.275,27.566,27.657,27.728,27.473,27.159,27.006,26.925,27.127,27.389,27.482,27.333,26.928,26.321,25.671,25.801,25.775,24.942,24.802,24.871,24.524,24.146,23.787,23.272,22.473,22.31,23.086,23.212,22.891,23.552,23.591,22.655,21.935
30.646,30.286,28.081,26.233,24.581,23.338,22.252,21.571,20.941,20.192,20.458,20.967,20.962,21.276,21.966,21.916,21.694,21.809,22.032,22.38,22.861,23.102,23.049,23.096,23.613,24.123,24.519,24.881,25.252,25.623,25.987,26.251,26.293,26.288,26.494,26.876,26.951,26.925,26.82,26.728,26.815,26.94,26.931,26.808,26.475,26.014,25.411,25.257,25.124,24.547,24.484,24.626,24.278,23.91,23.601,23.154,22.361,21.881,22.266,22.517,22.391,22.638,22.865,22.39,21.719
31.034,30.58,28.456,26.46,24.74,23.585,22.503,21.651,21.02,20.394,20.452,20.804,20.991,21.255,21.77,21.931,21.747,21.656,21.749,21.896,22.134,22.335,22.417,22.573,23.065,23.588,24.049,24.449,24.801,25.111,25.408,25.6,25.612,25.645,25.908,26.233,26.393,26.527,26.505,26.465,26.495,26.5,26.36,26.156,25.832,25.531,25.095,24.71,24.475,24.168,24.204,24.374,23.953,23.537,23.266,22.922,22.181,21.534,21.609,21.768,21.905,21.726,21.376,21.336,20.639
31.43,30.835,28.868,26.714,24.841,23.871,22.829,21.747,21.139,20.77,20.699,20.796,20.868,21.177,21.567,21.957,22.094,21.849,21.689,21.586,21.545,21.659,21.825,22.049,22.463,22.898,23.423,23.944,24.373,24.615,24.814,25.06,25.421,25.83,25.835,25.758,25.844,25.983,26.005,26.019,26.071,26.054,25.823,25.53,25.187,25.062,24.741,24.202,24.017,23.962,23.962,24.096,23.613,23.122,22.851,22.563,21.871,21.138,21.298,21.55,22.476,23.479,24.905,24.556,21.01
31.791,31.018,29.276,26.954,24.954,24.176,23.239,22.002,21.323,21.074,20.915,20.848,20.694,20.899,21.449,21.881,22.328,22.114,21.753,21.567,21.435,21.419,21.496,21.672,22.012,22.356,22.886,23.464,23.938,24.154,24.327,24.69,25.303,25.86,25.617,25.28,25.345,25.462,25.52,25.571,25.638,25.608,25.375,25.091,24.733,24.63,24.368,23.663,23.643,23.914,23.79,23.716,23.304,22.837,22.524,22.223,21.576,20.889,20.949,21.229,23.113,26.082,31.231,0,0
32.038,31.245,29.716,27.207,25.142,24.379,23.519,22.203,21.509,21.262,20.965,20.826,20.673,20.682,21.312,21.762,22.148,22.128,21.769,21.524,21.381,21.303,21.298,21.418,21.746,22.078,22.512,22.975,23.415,23.785,24.145,24.566,25.047,25.373,25.139,24.946,25.108,25.24,25.256,25.277,25.308,25.167,24.925,24.742,24.469,24.184,23.922,23.378,23.42,23.85,23.587,23.301,23.012,22.68,22.332,21.986,21.396,20.743,20.567,20.712,22.823,27.035,33.684,0,0
32.213,31.518,30.282,27.491,25.337,24.52,23.527,22.218,21.623,21.425,20.994,20.72,21.035,21.036,21.263,21.665,21.945,21.964,21.645,21.296,21.065,21.06,21.076,21.168,21.478,21.795,22.137,22.484,22.899,23.455,24.022,24.399,24.692,24.835,24.681,24.652,24.901,25.054,25.087,25.124,25.148,24.829,24.474,24.436,24.177,23.678,23.534,23.421,23.369,23.505,23.267,22.982,22.707,22.447,22.088,21.717,21.169,20.531,20.291,20.538,23.091,28.596,0,0,0
32.395,31.856,30.936,27.915,25.623,24.649,23.554,22.195,21.673,21.504,21.021,20.572,21.305,21.648,21.482,21.562,21.671,21.766,21.495,21.025,20.536,20.538,20.748,20.934,21.18,21.426,21.755,22.084,22.494,23.066,23.651,24.058,24.424,24.536,24.386,24.398,24.645,24.841,24.902,24.965,25,24.5,24.076,24.171,23.835,23.153,23.262,23.557,23.26,23.041,22.916,22.711,22.356,22.016,21.599,21.18,20.668,20.07,20.681,23.69,28.199,0,0,0,0
32.57,32.091,31.396,28.334,25.932,24.658,23.498,22.2,21.724,21.562,21.035,20.526,21.348,22.188,21.807,21.541,21.371,21.403,21.329,20.86,20.096,20.021,20.421,20.699,20.869,21.035,21.374,21.715,22.117,22.617,23.126,23.67,24.266,24.39,24.196,24.115,24.175,24.274,24.406,24.661,24.78,24.128,23.753,23.95,23.459,22.694,22.989,23.407,22.959,22.612,22.613,22.416,21.949,21.511,21.05,20.571,20.027,19.515,21.507,27.291,32.681,0,0,0,0
32.728,32.266,31.568,28.958,26.32,24.62,23.418,22.262,21.784,21.562,21.033,20.533,21.316,22.187,22.269,21.763,21.147,21.01,21.144,20.872,20.116,19.919,20.301,20.6,20.75,20.899,21.174,21.455,21.791,22.198,22.621,23.235,23.974,24.131,23.961,23.748,23.621,23.665,23.803,24.239,24.403,23.81,23.526,23.724,23.034,22.238,22.745,23.094,22.554,22.287,22.378,22.067,21.469,20.944,20.474,20.112,20.06,20.179,24.519,32.209,0,0,0,0,0
