0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.427
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.81,600.08,791.93,751.89,603.41,418.21,119.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.573,402.61,739.12,1033.2,1389.9,1558.9,1640.9,1514.1,1261.7,885.04,491.45,93.697,0,0,0.99757,5.055,3.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.73,363.27,748.16,1203.2,1532.2,1768.2,1989.2,2073.3,2411.6,2541.9,2544.1,2306.4,1868.6,1444,1120.1,833.73,565.05,363.95,259.58,190.14,235.9,284.56,321.45,340.95,342.36,327.86,298.36,253.6,193.52,120.13,35.577,0,0,0,0,0,0,2.2347,15.443,27.805,28.988,23.247,14.297,3.8428,0,0,0,0,0,0,0,0,0,0,22.93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.42,518.99,1011.2,1401.8,1812.9,2391.9,2781.7,2904.8,2975.2,2834,2810.9,3064,3359.6,3636.9,3644.6,3334.9,2972.2,2671,2425,2200,2025.3,1903.9,1811.8,1745.8,1684.1,1616.1,1540.3,1451.3,1355.3,1260.5,1170.2,1082.1,995.43,975.95,947.69,908.55,849.97,779.22,696.53,585.55,439.75,317.05,239.32,175.54,120.69,76.527,30.66,0,0,0,0,0,0,0,0,0,0,13.131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.7,1553.4,2054.5,2449.1,2886.7,3182,3447.1,3778.1,4016.6,4078.5,4063.4,3871.1,3712.1,3834.9,4123.2,4530.1,4850,4717.6,4437.3,4195.4,4029.8,3832,3640.8,3491.7,3371,3287.7,3222.6,3155,3080.5,2992.2,2888.9,2784.2,2686.5,2593.6,2493.1,2396.1,2309.1,2233.9,2134.5,2031.9,1929.6,1815.7,1580.3,1336,1108.8,897.37,654.03,418.65,184.33,5.8599,0,0,0,0,0,0,0,0,0,4.1677
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.2,1881.4,2257.5,2659.5,3148.4,3689.9,4062.9,4418.3,4684,4881.2,5054.8,5164.6,5171.6,5090.2,4901.2,4715.3,4761.4,4919.6,5253.5,5654.9,5767.7,5719.1,5664.4,5576.5,5403.8,5185.7,5010.8,4876.4,4775.6,4707.4,4646.8,4578.4,4498.1,4392.5,4279.4,4175.4,4080.9,3971.4,3860,3757.6,3668.9,3550.5,3414.9,3276.9,3136.3,2830.3,2458.4,2093.9,1750,1320.6,882.36,447.08,28.52,0,0,0,0,0,0,0,0,0,0.15724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625.88,1083.9,1492.4,1728.6,2546.1,3494.5,4106.4,4580,5113.8,5475.2,5790.5,6008.2,6177.4,6298.9,6344.3,6292.2,6177.5,5989.7,5791.6,5727,5775.3,5969.2,6325.6,6491.5,6451.6,6432.3,6467.7,6464.6,6406.1,6349.1,6229.7,6091.8,6006.9,5955.5,5912.5,5881,5832,5747.8,5638.9,5541.3,5431.6,5310.8,5194.8,5093.1,4971.1,4812.3,4643.1,4472.8,4164.9,3694.5,3199.7,2719.4,2141.3,1490.4,837.27,177.67,7.3775,0,0,0,0,0,0,13.26,82.474,165.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974.53,1502.7,1928.9,2423.9,2880.7,3142.8,3599.1,4488.9,5453.7,5894.5,6319.2,6620.2,6865.1,7005.8,7139.8,7257.7,7342,7340.3,7335.8,7151.5,6925,6748.2,6675,6721.7,6977.2,7128.9,7070.6,7041.2,7049.3,7025.4,6961.7,6893.1,6837.7,6799.3,6793.1,6819.4,6852.4,6892.4,6860.6,6764.3,6683.8,6627.1,6577.3,6517.5,6462.3,6426,6389.4,6226.8,6030.7,5834.3,5574.2,5042.8,4427.7,3831.4,3180,2344.1,1479.4,615.95,175.24,136.67,155.6,189.17,209.85,190.48,80.932,81.527,258.65,466.01
