6608,6467.3,6398.2,6375.1,6332,6253.3,6141.4,5978.4,5849.2,5853.6,5872.8,5913.6,5963.1,6030.7,6107.3,6183.8,6253.6,6240.4,6151.2,6079.6,6048.7,5986.8,5840.1,5731.2,5865.7,6045.2,6234.9,6432.4,6516,6553.9,6540,6495.9,6510.5,6598.8,6671.4,6702.8,6726.2,6729.6,6734.2,6742.7,6751.6,6745.3,6735.5,6719.4,6698.4,6710.6,6759.7,6792.6,6791.9,6794.3,6816.3,6839.2,6840.9,6843,6859.6,6874.1,6856.2,6824.2,6826.3,6861.4,6871.3,6833.9,6811.1,6839.1,6859.6,6831.5,6800.1,6834.1,6889.7,6914.5,6924.9,6903.8,6863.2,6859.1,6898.3,6916.5,6898.5,6877.7,6844.3,6809.4,6802.4,6800.7,6781.3,6754.1,6743.6,6743.2,6746.6,6754.6,6767.5,6790.2,6816.5,6865,6915.3,6846.7
6347.3,6327.8,6321.7,6372.7,6340.2,6138.9,5941,5796.1,5721.3,5810.1,5886.4,5966.6,6051,6139,6227.3,6238.5,6208.1,6131.1,6013.8,5942.8,5952,5951,5895.1,5858.1,6022.6,6221.1,6355,6468.5,6527.4,6565.1,6578.9,6561.6,6572,6651.9,6718.6,6687.2,6651.1,6665.4,6682.4,6705.9,6732.8,6743.2,6741.1,6723.7,6694.7,6701.3,6738.4,6759.9,6755.9,6760.1,6820.1,6882.5,6908.3,6935.1,6888.8,6816.8,6783.4,6793.6,6885.4,6988.4,7003.2,6996.5,6983.5,7000.5,7015.4,6971.4,6945.9,6946.9,6933.6,6921.7,6906.5,6901.5,6905.5,6901,6890,6860.2,6817.4,6834.2,6885.1,6880,6839.8,6819.4,6822.6,6823.5,6820.2,6815.3,6808.3,6803.8,6814.9,6848.6,6876.8,6877.1,6878.2,6851.5
6325.7,6278.1,6260,6272.9,6222.9,6076.3,5982,5982.6,6014.9,6041.9,6057,6093.7,6132.7,6171.9,6214.8,6186.4,6077,5984.1,5911.5,5864.9,5910.9,5967.5,6003.7,6033.6,6144.2,6307.7,6410.7,6462.7,6507.5,6553.6,6592.2,6602.8,6616.1,6688.8,6771.9,6698.1,6595.7,6592,6622.1,6659.7,6707.5,6747,6761.3,6741.4,6699.9,6704.2,6734,6753.8,6759.6,6784.5,6883.8,6983.5,7035.1,7080.9,7062.8,7058.9,7119.7,7253.3,7385.6,7375.5,7323.4,7314.7,7287.2,7256.3,7230.4,7208.7,7198.7,7184.1,7143.6,7119.2,7074.2,7029.7,7009,6987.7,6989.5,7006.4,7026.3,6985,6933.1,6946,6960.8,6974.6,6983.4,6953.5,6905.2,6864.3,6835,6811.6,6822.3,6865.9,6894.3,6871.6,6842.7,6849.8
6341.5,6289,6221.9,6131.9,6045.3,6020.2,6056,6185.3,6291.8,6249,6196.9,6184,6173,6159.2,6148.1,6108.8,5987.3,5874.4,5832.7,5807.7,5875.3,5973.3,6068.2,6148.6,6239.8,6372.4,6476.8,6485.6,6494.6,6534.6,6577.8,6603.6,6627,6679.9,6746.9,6730.1,6662.6,6657.8,6721.4,6789.7,6850.2,6899.8,6933.7,6914.1,6882.1,6910.2,6955.1,6999.8,7052,7117.3,7178.4,7219,7249.9,7277,7317,7368.5,7436.5,7506.1,7594.5,7615.2,7576.9,7528.6,7475.8,7421.1,7393.5,7403.1,7424.9,7437.8,7434.2,7460.7,7487.3,7472.9,7428.6,7308.2,7269.9,7304.1,7273.7,7230.6,7220.5,7207.2,7200.9,7194.6,7179.5,7139.6,7087.8,7028.3,6968.4,6891.4,6850.3,6855.9,6848.3,6833.1,6813,6810.1
6252.9,6259.2,6188.5,6070.7,6025,6115.4,6232,6357.2,6401.5,6303.9,6206.3,6161,6123.5,6071.4,5993.7,5924,5892.4,5857.3,5858.1,5866.4,5937.4,6053.6,6150.4,6193,6256.6,6371.1,6483.8,6504.1,6501.8,6518.7,6537.4,6560.3,6594,6633.9,6679.6,6726.4,6779.9,6848.1,6947.8,7050.4,7093.7,7120.7,7184.7,7185.8,7172.6,7213,7263,7324.6,7408.3,7476.1,7471.5,7416.7,7404.5,7401.6,7435.6,7472.1,7518,7634.3,7709.8,7633.1,7582.6,7569.7,7609,7618.4,7581.4,7584.5,7593.7,7592.7,7580.6,7573.8,7562.6,7534.8,7499.8,7457.7,7464,7467.9,7477.3,7497.5,7484.5,7458.3,7423,7392.3,7368.7,7349.1,7330.3,7315.7,7306.4,7295.1,7233.9,7158,7088.5,6995,6884.1,6768.3
6134.1,6160.6,6176.7,6241.7,6326.4,6414.4,6481.4,6499.5,6450.6,6319.4,6191.7,6118.6,6059.6,5991.4,5873.1,5749.8,5762.4,5814.3,5867.3,5919.1,5990,6122.4,6236.6,6253.2,6261.5,6343,6461.4,6516.1,6515.7,6517,6512.4,6514.3,6561.1,6607.2,6633.5,6687.8,6853.6,7022.5,7164.1,7290.6,7293.6,7283,7350.9,7380,7382.6,7419.2,7461.1,7503.6,7539.6,7528,7475.2,7445.8,7450.7,7467.9,7515.3,7569.3,7656.7,7764.9,7768.9,7667.4,7637.2,7638.7,7720,7761,7730.1,7714.4,7701.5,7690.3,7671.5,7636.5,7609,7597.9,7585.5,7578.8,7571.1,7563.2,7589,7656.2,7667.5,7641.3,7589.6,7550.2,7516.8,7483.5,7453,7438.7,7437.6,7437.8,7418.7,7377.3,7322,7225.6,7084.4,6902.4
6247.7,6213.5,6287.2,6430.5,6524,6564.1,6511.8,6371.1,6236.7,6121.2,6014.3,5949.4,5909.2,5869.8,5824.7,5773.7,5791.3,5846.6,5915.5,6002,6078.1,6179.9,6294.3,6336.6,6306.8,6316.9,6428.6,6524.1,6527.3,6526.6,6526.6,6551,6626,6705.4,6767.4,6836.5,6995.4,7162.3,7276.2,7367.2,7375,7369.7,7404.7,7419.8,7423.1,7467.2,7517.4,7534.3,7531.2,7508.6,7489.9,7513.7,7560.2,7603.9,7663.4,7727.2,7799.4,7865.8,7850.3,7837.5,7797.7,7765,7802.7,7823.7,7796.5,7770.7,7760.6,7759.4,7737.5,7674.6,7641.3,7666.2,7678.9,7666.5,7663.6,7667.1,7699.8,7759.8,7741.1,7682.5,7667.9,7650.5,7624.3,7593.8,7560.4,7543.1,7533.3,7523.9,7507.3,7483.1,7453.1,7408.8,7288.4,7096.8
6462,6543.9,6571,6542,6524,6522.4,6419.4,6165.3,5947.2,5859.8,5791.9,5747.3,5732.6,5723.7,5762,5807.4,5852.3,5899.5,5956.1,6080.8,6191.7,6261.4,6322,6390.2,6381.5,6360.6,6414.2,6507.8,6543,6567.1,6617.4,6694.4,6792.9,6890.6,6991.9,7097.2,7202.5,7305.1,7378.7,7434.6,7447.1,7451,7468.6,7472,7474.9,7528.3,7591.9,7607.5,7605.1,7617.2,7649.1,7687.5,7714.6,7743.8,7798.8,7862.8,7917.8,7936.8,7946.4,7992.2,7941.2,7881.8,7882.1,7878.1,7849.3,7822.4,7818.1,7828.6,7807.6,7731.6,7693.5,7733,7756.9,7752.7,7766.5,7783,7808.7,7842.8,7806.9,7711.7,7720.8,7725.1,7709.8,7688.4,7662.9,7647.3,7635.6,7625.4,7603.3,7574,7548,7549.8,7488.8,7267.1
6549.7,6604.2,6578.4,6496.6,6401.5,6290.3,6169.1,5995.3,5814.9,5751.9,5727.9,5711,5715.5,5723.1,5774,5854,5928.6,5985.7,6035.8,6138.5,6258.2,6359.5,6381.9,6413.9,6442,6447.8,6453.4,6500.2,6551.5,6597.1,6682.3,6821.9,6958.5,7064.5,7177,7322.2,7417.8,7448.9,7473.1,7493,7512.4,7549.8,7594.3,7605.7,7608,7657.1,7722.9,7747.3,7745.5,7759.6,7804.3,7841.9,7845.6,7857.6,7912.3,7989.9,8019.1,7998,8041.6,8086.8,8021,7956.1,7939.6,7926.8,7905.8,7889.3,7892.3,7910.3,7897.2,7836.7,7800.6,7808.7,7815.7,7827.5,7854.6,7876.8,7894.4,7903.4,7870.8,7784.2,7778,7788,7783,7770.1,7752.9,7740.1,7731.4,7725.1,7699.6,7658.1,7616,7613.9,7601.5,7433.4
6539.8,6545.5,6498.9,6407.4,6282,6057,5865.9,5784.9,5720.6,5697.3,5723.6,5747,5768.6,5789.8,5834.9,5916.9,5999.6,6077.9,6148.7,6212.9,6281.4,6359.2,6404.2,6438.8,6470.3,6506.5,6550.5,6547.2,6549.2,6656.5,6846.2,6994.3,7078.9,7174.6,7271.4,7388.7,7486.8,7496.4,7510.9,7536.1,7574.2,7638.4,7712.9,7748.9,7750.3,7786.7,7846.8,7876.2,7870.9,7885.8,7915.4,7929.3,7921.4,7940.3,8016.7,8107.3,8101.9,8046.5,8067.9,8079.1,8032.1,7989.6,7978.2,7971,7962.5,7957.1,7966.9,7991.8,7988.1,7942.4,7902.6,7880.3,7871.9,7893.6,7919.4,7936.9,7951.5,7946.4,7922.7,7878.9,7858.3,7853.9,7849.4,7841.9,7831.1,7825.1,7823.4,7823,7800.7,7750.1,7684.8,7668.1,7652.4,7563.4
