6921.1,6795.1,6752.2,6756.1,6730.5,6740.3,6744.1,6745.6,6752.5,6727.5,6745.5,6761.5,6784,6815.9,6789.8,6776.9,6863.2,6849.5,6692.1,6707.2,6833.8,6907.2,6948.6,6908.9,6844.3,6809.9,6768.3,6726.1,6740.7,6924.4,6967.4,6722,6695.2,6817.2,6809.6,6759,6746.6,6731.7,6757.8,6790.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6897.3,6755.7,6724.8,6805.2,6787.1,6724.8,6686.3,6669.9,6747.7,6791.6,6766,6757.4,6762.5,6763.5,6774.2,6777,6785.3,6736.8,6612.4,6676.8,6820.5,6875.1,6911.9,6898.6,6876.7,6874.8,6861.6,6810.4,6771.5,6797.6,6833.9,6756.2,6743.5,6851.8,6839.1,6764.9,6765.7,6775.2,6740,6737.8,6770.8,6829.3,7028,7097,6882.4,6719.1,6642,6640.5,6709.9,6740.8,6751.6,6655,6529.5,6652.8,6820.6,6830.1,0,0,0,0,0,0,0,0,0
6872.9,6744.5,6711,6757.9,6792.1,6781.8,6707.1,6657,6759.7,6840.9,6787.5,6760.1,6794.8,6796,6772.4,6768.9,6763.1,6699.8,6585.9,6667,6807.7,6857.1,6892.1,6884.2,6867.3,6843.5,6843.5,6847.2,6795.8,6662.8,6684.8,6798.9,6828.8,6859.6,6835.9,6775.2,6793.6,6821.9,6740.8,6669.1,6762.5,6840.9,6914.4,6912.8,6765.3,6676.8,6656.3,6705.3,6812.2,6845.2,6824.3,6792.3,6731.5,6703,6732.3,6715.6,6683.2,6721.1,6822,6951.1,7047.9,7109,7127.4,0,0
6852.6,6748.1,6702.6,6696.5,6809,6875.1,6792.5,6725.2,6736.4,6792.4,6826.8,6812.3,6822.4,6818.1,6762.6,6764.7,6786.8,6777.9,6735.4,6855.8,6952.7,6881.2,6865.6,6868,6844.6,6771,6750.8,6814.1,6820.2,6741.2,6726.7,6831,6868.6,6851.1,6831.3,6790.5,6828.8,6879.8,6791.2,6713.3,6806.4,6863,6842.4,6812.6,6763.1,6718.8,6681.3,6759.1,6907.9,7119.7,7308.1,7110.4,6854.4,6776.1,6719.4,6672.1,6612.6,6500.4,6483.6,6715.1,6866,6918.1,7071,7090.5,0
6833.5,6775.7,6760.2,6760.2,6810.4,6882.1,6837.3,6766.7,6700.9,6744.5,6898.4,6900.8,6816.5,6791.3,6769.9,6776.5,6805.1,6845.3,6883.9,7047.9,7109.5,6914,6832.8,6861.2,6850,6772.9,6727.9,6792.9,6844.2,6825.5,6812.8,6850.1,6844.1,6802.3,6832.5,6861.7,6861.5,6887.2,6830.4,6755.4,6846.6,6878.9,6785.6,6765.6,6819.4,6788.5,6707,6814,7009.6,7469.4,7958.8,7512.6,6830.8,6708.4,6716.5,6709.1,6665.1,6499.7,6385.1,6583.8,6711.8,6710.1,6890.7,7114.1,0
6815.4,6804.5,6818.8,6831.8,6789.4,6794.6,6811.7,6791.3,6736,6760.8,6928,6946.7,6793.7,6771.7,6792.5,6793.4,6800.6,6805.4,6862.1,7076,7149.6,6932.1,6818.3,6865.1,6871.5,6819,6779.3,6791.6,6818.9,6836.5,6845.1,6853.4,6819.4,6755.9,6834.8,6948.9,6889,6822.6,6828.9,6823.1,6857.7,6881,6844.3,6839.4,6882.9,6859.8,6798,6901.7,7095.8,7666.3,8252.6,7654.1,6789.7,6674.9,6728.4,6766.4,6759.2,6640.4,6548.8,6619.4,6657,6580.7,6719.9,6979.6,7016
6791.6,6773.5,6796.3,6826.6,6780.9,6747.2,6793.7,6822.4,6805.5,6792.9,6836.8,6846.4,6786.9,6779.4,6804.7,6803,6791.5,6756.6,6799,7016.3,7104.7,7000,6919,6908.1,6897.3,6864.8,6826.3,6793.5,6793.4,6826.4,6839.8,6837.6,6799.6,6734.5,6789,6910.9,6889.2,6793.8,6835.3,6892.8,6867.8,6892,6961.4,6961.9,6934.7,6942.5,6951.3,7006.9,7122.6,7525.7,7888.9,7458,6902.3,6765.8,6748.7,6809.6,6836.7,6782.4,6687.6,6644.6,6642.2,6583,6622.8,6843.3,6980.8
6765.3,6742.1,6762.4,6793.5,6807.7,6787.5,6767.2,6790,6821.7,6797.7,6739.7,6767.2,6795.2,6791.4,6796.3,6812.5,6814.8,6788.6,6802.5,6954.5,7078.9,7086.7,7015.9,6951.5,6920.7,6898.4,6867.8,6828.4,6813,6837.7,6838.1,6819.7,6779.4,6714.6,6725.5,6787.1,6856.8,6888.1,6910.9,6937.5,6923.6,6925,6981,7007.3,6981.4,7017.1,7073.9,7082,7117.8,7308.1,7481.5,7331.4,7071.6,6850.5,6758,6830.5,6850.4,6813,6750.3,6661.8,6634.7,6618.1,6619.5,6733,6904.1
6719.7,6748.5,6763.3,6784.6,6829.8,6821.9,6724.6,6725.9,6779.7,6783,6757.9,6782.4,6819.2,6806.9,6795.7,6826.5,6854,6858.4,6855.7,6900.4,6993.1,7074,7050.1,6973.8,6933.5,6919.9,6902.4,6870.6,6855.3,6870.5,6846.5,6789.4,6766.5,6741.5,6722.8,6721.4,6830.6,6956.7,6972.3,6979.7,6992.6,6959.2,6901.3,6961.5,7040.4,7021.5,7005.8,6986.5,7032.2,7235.5,7367,7358.7,7197.5,6862.6,6760.6,6851.3,6865.7,6834,6787.5,6716.7,6664.9,6650.5,6610.5,6650.8,6809.5
6678.5,6772.8,6786.7,6796.1,6817.7,6819.4,6762.2,6733.5,6756.4,6774.1,6781.6,6813.6,6846.2,6834.2,6820.5,6833.1,6855.3,6882.7,6885.7,6847.4,6910.7,7021.6,7019.9,6961.9,6911.2,6874.8,6862.5,6862.3,6871.2,6893.8,6853.3,6759.2,6758.5,6792.7,6780.1,6762.7,6803.6,6867,6883.2,6902.3,6955.2,6952.4,6861.9,6930.3,7075.5,7007.1,6923.9,6868.7,6944.9,7237.9,7422.1,7482.5,7229.4,6774.6,6716,6844.3,6868,6855.4,6832.4,6784.6,6703,6660,6631.6,6575.8,6648.7
6706.9,6771.6,6803.2,6808.1,6802.5,6823.2,6839.3,6802.7,6771.2,6776.2,6786.5,6803.7,6834.4,6848.2,6844.8,6835.8,6838.7,6851.5,6883.5,6896.3,6902.4,6968.7,6986.4,6948.2,6884.5,6816.3,6796.9,6813.2,6840.4,6878.4,6855.8,6775.3,6781.1,6840.3,6825,6792.3,6785.8,6784.6,6782.4,6798.5,6860.5,6910.4,6917.6,6912.4,6950.9,6904.1,6843.8,6801,6897.7,7215.3,7448.8,7608.6,7230.3,6647.5,6664.8,6821.2,6841.5,6842.3,6845.7,6836.7,6735,6664.9,6700.6,6627.5,6505.7
6760.9,6742.2,6811.7,6837,6803.5,6832.9,6899.8,6857,6783.8,6784,6788.1,6770.4,6778.7,6822.4,6843.7,6837.8,6829.8,6828.9,6886.5,6970.1,6940.9,6908.5,6920.6,6922.5,6886.3,6823.8,6788.7,6788.1,6815.2,6863.6,6858.6,6802.1,6818.6,6879.7,6844,6784.6,6819,6841.3,6797.5,6785.5,6845.6,6892.6,6947.9,6885.6,6789.5,6770.4,6765.7,6786.6,6869.9,7062.7,7221.4,7373.7,7084.2,6598.8,6655.3,6802.2,6813.4,6823.6,6830.5,6829.2,6760.5,6688.6,6779.7,6742.2,6542.8
6782.6,6716.9,6825.8,6860.9,6802.8,6842.9,6935.2,6883.2,6801.5,6825.5,6839.4,6791.5,6759.6,6800.6,6839.6,6841.3,6830.9,6818.2,6863.2,6963.6,6948.9,6848.9,6857.3,6895.9,6899.9,6881.2,6853.2,6828.9,6832.1,6859.6,6857.9,6823.9,6828.1,6872.6,6844.3,6777.5,6853,6926.9,6849.8,6817.2,6910.3,6913.4,6865.5,6850.7,6802.1,6754.1,6737.4,6780.6,6810,6856.3,6928.4,7019.7,6932,6727.8,6745.8,6791.7,6774.1,6792.4,6810.4,6816.7,6792.1,6753.8,6822.2,6824.3,6606.7
6761.7,6688,6812.4,6850.4,6794.8,6837.5,6937,6890.5,6819.1,6881.2,6920.9,6881.8,6855.7,6876.3,6873.3,6851.5,6833.3,6805.2,6823.7,6882.8,6874.2,6812.1,6832.2,6884.9,6901.5,6906.8,6888.6,6855.8,6846.3,6857,6856.5,6840.6,6806.5,6780.8,6787.7,6784.7,6833.9,6899.1,6869.4,6846.2,6916.3,6908.9,6782.4,6821.8,6880.6,6810.8,6772.9,6787.5,6794.1,6798.5,6812.8,6820.5,6839.4,6838.3,6811.2,6778.6,6720.5,6728.9,6796.7,6817.8,6828.4,6820.9,6833,6808.2,6647.7
6745.2,6665.9,6794.5,6831.3,6785.4,6811.1,6875.6,6837.5,6791.4,6857.1,6931.5,6949.6,6948.9,6957.6,6923.9,6867.8,6848.4,6829.6,6813,6817.7,6811.9,6780.7,6824.3,6891,6886.6,6864.2,6843.4,6819.4,6811.7,6818,6823.5,6826.4,6788.8,6717.5,6736,6791.4,6800.7,6816.5,6871.1,6876.5,6812.1,6814.3,6807,6826.7,6876.7,6842.8,6806.5,6794.1,6784.5,6778.4,6807,6817.1,6773.5,6771.6,6790.7,6771.8,6686.9,6689.8,6800.3,6828.2,6813.6,6824.9,6829.2,6788.7,6679
6785.1,6736.1,6789.6,6809.1,6782.6,6786.8,6812.5,6778.6,6746.1,6776,6841.4,6929.2,6961.7,6970.9,6950,6880,6866.7,6873,6844.4,6820.2,6809.1,6789.2,6828.1,6895.4,6875.7,6824.9,6792.8,6771.7,6762.1,6761,6765.1,6770.5,6773.2,6761.3,6768.3,6797.5,6811.5,6817.5,6880.3,6900.7,6744,6721.7,6841.3,6831.1,6821.6,6842.9,6833.1,6806.2,6798.2,6797,6827.4,6823.3,6727.4,6699.1,6753.6,6798,6799.2,6784.2,6830.2,6829.6,6781.4,6792.3,6818.9,6800.2,6729.1
