37.843,37.831,37.593,37.159,36.791,36.245,35.477,35.022,34.915,34.909,35.683,36.682,36.839,36.872,37.736,39.059,40.397,42.347,44.559,46.42,47.78,49.37,50.92,51.708,51.262,50.497,50.371,50.476,50.81,51.416,51.103,49.195,48.168,48.979,49.635,49.621,49.675,49.908,49.941,49.918,49.324,48.638,48.486,48.728,49.087,49.532,49.921,49.59,48.928,48.442,48.316,48.689,49.461,49.959,49.522,48.386,48.861,50.985,53.303,54.407,53.491,46.861,39.51,35.938,34.456,33.341,32.804,32.439,32.356,32.155,30.684,28.62,26.717,25.182,23.829,23.103,22.509,21.863,21.285,20.9,20.789,20.737,20.949,21.413,0,28.49,31.067,29.824,27.753,27.639,27.62,25.805,23.456,21.508,20.332,19.836,20.122,20.771,21.053,21.202,21.465,21.882,22.282,22.687,23.141,23.145,22.86,22.704,22.792,22.876,23.059,23.323,23.244
36.958,36.497,36.031,35.328,34.908,34.605,34.377,34.425,34.355,34.263,34.347,34.23,33.507,33.134,34.147,35.373,36.361,37.434,38.748,40.074,41.347,43.239,45.966,48.874,51.28,52.267,52.805,52.429,51.652,51.328,50.48,48.895,48.579,50.532,51.964,51.454,50.777,50.376,50.133,49.866,49.347,48.896,48.901,48.901,48.926,49.2,49.458,49.454,49.192,48.678,48.168,48.54,49.276,50.244,51,51.344,52.21,53.499,55.725,57.87,54.73,46.712,39.824,37.046,35.205,34.003,33.147,32.74,32.943,32.889,31.519,29.698,27.872,26.201,24.828,24.196,23.614,22.672,21.757,21.316,21.131,20.836,20.309,20.614,0,24.545,23.307,23.37,25.251,27.781,29.016,28.121,26.465,24.278,22.106,20.847,20.725,20.81,20.962,21.082,21.317,21.708,22.125,22.416,22.712,22.789,22.73,22.627,22.53,22.46,22.413,22.516,22.536
36.13,35.166,35.056,34.746,34.208,33.865,33.985,34.162,33.734,33.209,32.836,32.48,32.012,32.18,32.961,33.597,33.614,33.508,33.678,33.881,34.067,35.048,37.623,41.139,45.12,48.506,50.755,51.281,50.786,50.385,50.411,50.13,50.551,51.613,51.8,51.35,51.049,50.756,50.103,49.629,49.25,49.444,49.82,49.711,49.169,48.971,49.384,49.769,49.468,48.929,48.784,49.248,49.905,51.003,52.149,53.17,54.112,56.077,59.081,59.631,52.778,44.842,40.019,37.162,35.166,34.146,33.209,33.258,33.574,33.217,31.909,30.433,28.733,27.019,25.806,25.102,24.383,23.312,22.208,21.787,21.531,21.041,20.42,20.102,0,0,16.498,15.749,18.745,21.239,22.43,22.979,23.864,24.974,24.273,21.931,21.004,20.741,20.92,21.072,21.023,21.056,21.406,21.917,22.311,22.551,22.737,22.679,22.448,22.162,21.67,21.491,22.067
35.63,34.814,34.9,34.297,33.714,33.328,33.23,32.899,32.262,31.59,31.34,31.202,31.148,31.637,32.274,32.444,32.262,31.989,31.526,31.153,31.938,33.316,35.307,37.802,41.088,44.939,48.135,50.116,51.308,52.491,53.15,52.256,51.438,51.299,51.127,50.878,52.181,53.102,51.991,50.054,49.391,50.373,51.153,49.955,48.825,48.933,49.696,49.961,49.435,48.967,49.397,49.846,50.642,51.751,52.776,53.685,54.926,57.974,61.348,58.331,51.009,44.161,39.89,36.35,35.221,34.45,33.975,33.989,34.044,33.433,32.564,31.25,29.544,27.861,26.693,25.705,24.786,23.836,22.954,22.432,21.954,21.434,20.906,20.668,20.365,0,24.862,15.592,13.159,14.247,15.727,16.872,21.101,27.162,31.32,27.454,23.511,21.618,21.05,20.826,20.68,20.434,20.856,21.527,22.107,22.537,22.936,23.02,22.936,22.85,22.325,21.456,21.91
35.513,35.109,34.638,32.914,32.11,31.79,31.481,30.99,30.451,30.172,30.303,30.396,30.383,30.429,30.558,30.527,30.393,30.089,29.633,30.088,31.015,32.331,33.804,34.886,36.845,40.263,44.121,47.648,51.591,55.185,56.235,53.458,51.379,51.288,51.347,52.06,54.036,55.612,52.383,49.162,50.08,51.87,51.606,49.462,48.084,49.052,50.124,49.948,49.349,49.426,50.147,50.677,51.114,51.863,52.878,53.881,56.124,59.291,60.619,56.402,50.365,44.202,38.982,36.165,35.519,34.974,34.625,34.377,34.195,33.898,33.413,31.983,30.435,28.903,27.514,26.215,25.23,24.318,23.554,22.949,22.404,21.884,21.384,21.341,21.179,21.552,0,0,3.5692,6.2251,8.8094,10.915,20.223,30.608,37.09,31.684,25.126,22.391,20.772,20.493,21.031,21.45,22.127,22.824,23.057,22.885,22.741,22.607,22.496,22.37,21.879,21.54,21.797
35.219,34.479,32.879,30.774,29.58,28.989,28.699,28.401,28.084,28.571,29.037,29.317,28.997,28.64,28.515,28.493,28.44,28.415,28.463,29.303,30.274,31.501,32.802,33.665,34.401,36.651,40.328,44.443,49.501,54.073,55.24,53.976,52.14,52,52.303,53.042,54.232,53.313,50.75,49.331,51.126,53.23,50.821,48.168,47.991,49.066,49.928,50.178,50.113,50.651,51.276,51.154,50.969,51.471,52.428,53.818,56.697,59.953,59.261,56.272,50.001,43.155,38.122,36.772,35.778,35.209,34.767,34.465,34.523,34.608,33.988,32.75,31.412,29.784,28.168,26.727,25.59,24.5,23.992,23.64,23.085,22.304,21.925,22.067,21.76,21.203,24.307,0,0,4.6018,1.5319,5.8943,16.695,27.164,34.196,34.265,31.824,0,22.369,22.146,22.482,23.198,24.128,24.96,24.337,23.457,22.609,22.319,22.183,22.014,21.158,20.554,21.444
34.594,33.311,31.199,29.219,28.148,27.372,26.719,26.033,25.821,26.38,26.874,27.23,27.383,27.374,27.23,27.079,27.046,27.059,27.585,28.602,29.523,30.55,31.822,32.888,33.862,35.788,38.285,42.382,47.622,52.972,55.88,56.835,54.649,52.825,52.441,52.812,52.98,51.548,49.876,50.02,50.925,50.821,49.318,48.003,48.609,49.346,50.228,51.089,51.609,52.024,52.183,51.687,51.296,51.965,52.507,53.986,56.302,58.219,58.391,55.4,47.975,40.54,38.359,36.755,35.758,35.179,34.642,34.589,34.58,34.489,33.898,33.172,32.043,30.449,28.805,27.332,25.976,24.913,24.678,24.429,23.692,22.954,22.787,22.726,22.047,21.022,22.096,27.554,27.152,0,0,4.2848,12.746,23.753,32.799,39.57,41.715,32.843,0,25.637,24.816,26.76,28.908,30.231,29.671,29.059,27.969,26.386,24.914,23.937,22.992,21.306,21.476
34.054,32.63,30.702,28.983,27.618,26.728,26.151,25.638,25.474,25.497,25.583,25.907,26.324,26.378,26.087,25.819,25.778,25.816,26.816,27.98,28.605,29.352,30.692,32.006,33.175,34.356,36.122,39.547,43.78,49.332,54.812,57.523,54.964,52.149,51.706,51.789,51.623,50.975,50.533,50.664,50.64,49.704,48.856,48.819,49.161,49.607,50.179,50.912,51.66,52.348,52.446,52.166,52.658,53.73,54.243,54.64,55.916,57.962,58.98,52.389,45.289,41.003,38.166,36.421,35.753,35.13,34.833,34.693,34.58,34.46,34.269,33.882,32.66,31.235,29.742,28.226,26.766,25.952,25.574,25.112,24.492,23.94,23.611,23.18,22.4,21.648,22.293,23.945,26.589,19.635,0,1.9767,4.1067,10.247,16.72,24.658,0,0,0,31.12,32.11,33.832,35.806,36.521,36.718,36.294,33.299,29.909,27.131,25.77,24.304,24.219,22.655
33.755,32.303,30.609,28.998,27.434,26.533,26.121,25.585,25.311,25.227,25.289,25.529,25.747,25.497,25.074,24.84,24.829,25.102,26.26,27.289,27.578,28.147,29.61,31.116,32.577,33.829,35.01,36.671,39.688,46.397,52.797,55.098,54.74,53.22,51.939,51.335,51.444,51.525,51.613,51.665,50.858,49.687,49.188,49.672,49.952,49.836,49.833,50.38,51.133,51.789,52.093,52.352,53.542,54.893,54.761,54.24,54.936,56.485,55.797,51.666,45.667,40.219,37.239,36.486,35.804,35.354,35.072,34.826,34.709,34.672,34.597,34.205,33.409,32.362,30.84,29.144,27.66,27.008,26.496,25.949,25.383,24.826,24.277,23.619,22.812,22.241,22.644,23.654,27.091,30.59,22.046,0,0,0,0,0,0,0,0,0,44.76,44.451,44.814,45.996,47.268,45.318,40.759,36.481,34.395,32.61,0,28.545,25.528
33.341,32.052,30.828,29.424,27.6,26.586,26.182,25.731,25.236,24.929,24.9,25.026,25.059,24.607,24.15,24.113,24.216,24.778,25.698,26.381,26.78,27.522,28.825,30.353,32.149,33.586,34.104,34.811,38.026,43.509,49.571,53.847,55.817,54.201,52.353,52.115,52.272,52.347,52.412,52.076,50.76,49.728,50.151,50.903,50.822,50.292,50.077,50.412,50.918,51.712,52.357,52.863,53.734,54.733,55.114,54.908,54.684,55.017,56.103,54.954,48.807,43.535,40.265,37.913,36.617,35.948,35.373,34.992,34.94,34.948,34.98,34.968,34.779,33.98,32.093,30.194,28.985,28.398,27.801,26.948,26.068,25.495,24.989,24.215,23.281,22.869,23.045,23.152,24.336,27.487,24.67,15.92,5.3487,0,0,0,0,0,0,0,0,40.87,41.219,39.808,38.323,37.542,37.74,40.386,41.39,0,0,37.027,32.03
