0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41119,0.50106,0.94418,0.9319,0.95648,1.0033,1.1273,1.2423,1.229,1.3899,1.2345,1.2449,1.2506,1.3728,1.3153,1.2202,1.1837,1.1794,1.1919,1.1911,1.1532,1.1246,1.116,1.1065,1.1034,1.1049,1.1079,1.1132,1.1294,1.1372,1.1693,1.1858,1.2047,1.2361,1.2248,1.2224,1.233,1.2347,1.2442,1.2445,1.2634,1.2839,1.2572,1.2607,1.2397,1.2224,1.2064,1.1889,1.2261,1.2115,1.3157,1.3588,1.3978,1.4804,1.4281,1.4355,1.3924,1.3099,1.2911,1.2519,1.217,1.1957,1.1704,1.1343,0.92767,0.6037,0.39877,0.30204
0,0,0,0,0,0,0,0,0,0,0,0,0.98104,0.62645,0.6054,1.0186,1.2936,1.218,1.2425,1.3266,1.3187,1.3067,1.2777,1.2753,1.2948,1.2782,1.2467,1.2153,1.1855,1.1617,1.1567,1.1495,1.1258,1.1247,1.134,1.1233,1.1147,1.1484,1.1579,1.1841,1.2171,1.2166,1.2254,1.2153,1.2225,1.245,1.2557,1.2703,1.1977,1.2096,1.1891,1.2957,1.4054,1.5443,1.5708,1.5362,1.5354,1.5471,1.4989,1.4803,1.4838,1.5117,1.5329,1.5298,1.5006,1.4936,1.4644,1.4329,1.3879,1.3415,1.3054,1.2721,1.2492,1.2533,1.2467,1.2192,1.2,1.1615,0.98618,0.75902,0.53679,0.39151
0,0,0,0,0,0,0,0,0,0,1.2604,1.2452,1.1843,1.0391,1.0897,1.3041,1.3024,1.2726,1.2809,1.2648,1.2537,1.2291,1.1826,1.2095,1.2156,1.1903,1.167,1.1427,1.1475,1.1422,1.1332,1.1225,1.1397,1.1589,1.1701,1.2005,1.2205,1.2154,1.2226,1.2266,1.2398,1.2522,1.2297,1.2315,1.1958,1.1894,1.1766,1.2314,1.3506,1.43,1.5551,1.5702,1.6021,1.6137,1.5718,1.5427,1.5481,1.5458,1.5238,1.5253,1.521,1.5218,1.4978,1.4297,1.4432,1.4514,1.4305,1.4283,1.3954,1.3468,1.3215,1.3011,1.2747,1.2712,1.2682,1.2431,1.2232,1.2056,1.1702,0.94932,0.71366,0.53689
0,0,0,0,0,0,0,1.2415,1.2637,1.2649,1.2724,1.2732,1.2458,1.241,1.258,1.2666,1.2685,1.2513,1.2519,1.2183,1.2184,1.1803,1.149,1.1474,1.1342,1.1388,1.1206,1.1347,1.1537,1.1284,1.1302,1.1337,1.1848,1.2014,1.2256,1.2271,1.2194,1.236,1.234,1.2436,1.2449,1.2052,1.1956,1.1718,1.2587,1.3349,1.4043,1.5431,1.5318,1.5548,1.6163,1.5917,1.5907,1.5906,1.5705,1.5464,1.5494,1.5392,1.4784,1.4235,1.4378,1.4542,1.446,1.451,1.4793,1.48,1.4741,1.4686,1.4283,1.3882,1.3683,1.3477,1.3251,1.3165,1.3152,1.2932,1.2704,1.2298,1.2019,1.0639,0.84919,0.68705
0,0,0,0,0,0,1.2364,1.2737,1.2401,1.2277,1.2361,1.2467,1.2539,1.2669,1.2592,1.2549,1.2455,1.2187,1.1822,1.135,1.1463,1.1169,1.1175,1.1175,1.1373,1.1402,1.1181,1.1315,1.1287,1.1556,1.1704,1.2113,1.2177,1.2209,1.2289,1.2307,1.2553,1.2498,1.2272,1.2163,1.1747,1.2219,1.2368,1.3435,1.4666,1.4913,1.5514,1.5793,1.5415,1.5327,1.5651,1.5633,1.5523,1.5524,1.5524,1.5395,1.5416,1.5162,1.4433,1.3772,1.3676,1.4155,1.4681,1.4782,1.5018,1.5152,1.5131,1.5108,1.47,1.4212,1.4011,1.3818,1.3678,1.3605,1.3406,1.3223,1.3053,1.2639,1.207,1.0879,0.92385,0.79841
0,0,0,0,0,1.215,1.2132,1.226,1.19,1.1904,1.1985,1.2052,1.2098,1.2096,1.2089,1.2053,1.185,1.1709,1.1455,1.1405,1.1428,1.1295,1.1215,1.1212,1.1418,1.1263,1.1258,1.1551,1.1822,1.225,1.2142,1.2246,1.2038,1.245,1.2408,1.2479,1.2283,1.2005,1.216,1.2064,1.2634,1.3764,1.4083,1.5226,1.5416,1.5366,1.5811,1.5931,1.5599,1.5186,1.5256,1.5319,1.5208,1.5156,1.5188,1.5176,1.5282,1.4974,1.4272,1.3895,1.3358,1.4014,1.5084,1.511,1.5246,1.5351,1.5187,1.5208,1.509,1.4539,1.436,1.4275,1.4151,1.3787,1.3447,1.3353,1.3329,1.2988,1.241,1.1505,0.98749,0.85531
0,0,0,1.1987,1.1845,1.1757,1.1642,1.1675,1.1587,1.1646,1.1726,1.171,1.1674,1.1692,1.1745,1.1631,1.1488,1.1439,1.141,1.1395,1.1398,1.1382,1.1302,1.14,1.1609,1.1577,1.1951,1.204,1.2368,1.2272,1.2249,1.2296,1.2494,1.2612,1.2247,1.2079,1.1501,1.2181,1.268,1.3066,1.4402,1.5188,1.5195,1.5811,1.5431,1.5306,1.5718,1.6159,1.5827,1.5243,1.5047,1.5027,1.4942,1.4819,1.4805,1.4949,1.539,1.5124,1.4553,1.4147,1.3612,1.3802,1.4873,1.5285,1.5456,1.5557,1.5238,1.5123,1.5081,1.4632,1.4588,1.4812,1.4475,1.3917,1.3558,1.3486,1.3429,1.3169,1.2694,1.2062,1.0668,0.92097
0,1.1854,1.1437,1.149,1.1504,1.1584,1.153,1.1402,1.1566,1.1575,1.1628,1.1564,1.1514,1.1603,1.1608,1.1505,1.1273,1.1295,1.1367,1.1415,1.163,1.1726,1.1698,1.2006,1.2101,1.2181,1.219,1.2078,1.2348,1.2336,1.2499,1.2411,1.2535,1.2168,1.2153,1.2092,1.2108,1.3654,1.4096,1.4682,1.5775,1.5615,1.56,1.5669,1.533,1.5129,1.5464,1.5948,1.5671,1.5093,1.4922,1.4823,1.4698,1.4571,1.4417,1.476,1.5521,1.5386,1.4804,1.4255,1.3726,1.3802,1.4638,1.5208,1.529,1.5755,1.5556,1.5321,1.5274,1.4785,1.46,1.4652,1.4458,1.4042,1.3801,1.3626,1.3406,1.3183,1.2847,1.2234,1.1295,1.0101
1.1848,1.1451,1.1273,1.1398,1.1528,1.1602,1.1608,1.1473,1.1658,1.1683,1.1649,1.1612,1.1546,1.1582,1.1582,1.1536,1.1406,1.1356,1.1581,1.1781,1.2333,1.2361,1.2282,1.2295,1.2224,1.221,1.2004,1.2291,1.2542,1.2541,1.2335,1.229,1.2387,1.2399,1.2872,1.3022,1.3985,1.5416,1.542,1.5896,1.6136,1.5765,1.5684,1.5689,1.5437,1.5178,1.5166,1.5544,1.5384,1.4938,1.4951,1.4829,1.4572,1.4411,1.4147,1.444,1.5114,1.5337,1.4894,1.4201,1.3712,1.4045,1.4639,1.4921,1.4725,1.5177,1.5623,1.5431,1.5493,1.5064,1.4619,1.4332,1.4171,1.4085,1.3982,1.3693,1.3372,1.311,1.2745,1.2281,1.16,1.0737
1.1574,1.1306,1.1392,1.1492,1.1567,1.1598,1.1628,1.1556,1.1693,1.1777,1.1693,1.1718,1.1644,1.1544,1.1482,1.1666,1.1576,1.1928,1.2083,1.2381,1.279,1.2659,1.246,1.2262,1.2203,1.2151,1.2212,1.2646,1.2553,1.2437,1.2121,1.2628,1.2785,1.3527,1.3989,1.4374,1.5335,1.6114,1.6142,1.6337,1.609,1.5783,1.5738,1.5795,1.5726,1.5491,1.5316,1.5488,1.5392,1.5185,1.5146,1.4952,1.4583,1.4292,1.3952,1.3944,1.4394,1.4863,1.4811,1.4137,1.3913,1.4257,1.4661,1.4762,1.4338,1.4414,1.4995,1.5114,1.5015,1.5138,1.4643,1.4222,1.3975,1.3887,1.3891,1.3659,1.3321,1.2973,1.2555,1.2297,1.1677,1.0967
1.1481,1.138,1.1479,1.1534,1.1561,1.155,1.1522,1.1548,1.1545,1.1798,1.1711,1.1881,1.1833,1.1775,1.1698,1.2134,1.2256,1.281,1.26,1.2714,1.261,1.2489,1.2418,1.2298,1.2351,1.2339,1.2542,1.2481,1.233,1.2361,1.2783,1.3359,1.3871,1.4745,1.504,1.5357,1.6139,1.6131,1.6294,1.6239,1.5961,1.5758,1.5768,1.581,1.5911,1.5844,1.5676,1.5707,1.5613,1.5454,1.536,1.4999,1.4606,1.4116,1.3653,1.3664,1.3693,1.4335,1.4581,1.4224,1.4339,1.4388,1.4423,1.471,1.4436,1.4139,1.4471,1.462,1.4351,1.4477,1.4424,1.4145,1.3894,1.3658,1.3748,1.3601,1.34,1.3048,1.2531,1.2418,1.1871,1.1396
1.1509,1.1468,1.1521,1.1557,1.1542,1.1596,1.1424,1.1687,1.1582,1.2002,1.2033,1.2272,1.2264,1.2375,1.2412,1.273,1.2644,1.2918,1.2636,1.2641,1.2437,1.2568,1.254,1.2484,1.249,1.2405,1.2511,1.2165,1.2634,1.2913,1.4103,1.4537,1.4991,1.5671,1.5736,1.5958,1.6094,1.6037,1.6113,1.609,1.5858,1.5667,1.5727,1.5732,1.587,1.6055,1.5968,1.5843,1.5717,1.5648,1.5382,1.4974,1.4573,1.3988,1.3444,1.3822,1.3546,1.4208,1.4578,1.4612,1.4816,1.4508,1.3957,1.4327,1.4623,1.4299,1.4364,1.4528,1.4163,1.3993,1.4111,1.4191,1.3983,1.3853,1.3826,1.3775,1.3701,1.3415,1.3029,1.2717,1.2255,1.2015
1.1578,1.1521,1.156,1.1654,1.1607,1.1801,1.167,1.2068,1.2034,1.2448,1.2458,1.2616,1.2504,1.2601,1.2646,1.2597,1.2513,1.2681,1.2622,1.277,1.265,1.285,1.2628,1.2548,1.2359,1.2326,1.2518,1.2407,1.3506,1.4189,1.5503,1.5587,1.5916,1.6169,1.6054,1.6082,1.5951,1.5864,1.5891,1.5891,1.5682,1.5465,1.5596,1.5609,1.5705,1.5958,1.6092,1.5678,1.5574,1.5666,1.5393,1.4975,1.4595,1.4021,1.3875,1.4356,1.4133,1.4521,1.4871,1.5002,1.5247,1.4774,1.371,1.3884,1.4386,1.4333,1.44,1.4848,1.4642,1.4103,1.4245,1.443,1.4318,1.4239,1.4123,1.4074,1.402,1.3965,1.3599,1.3297,1.2812,1.2434
1.1592,1.159,1.1649,1.1825,1.1882,1.215,1.2157,1.2426,1.2268,1.2461,1.2629,1.2498,1.2427,1.2454,1.2548,1.2454,1.2712,1.2772,1.2838,1.2902,1.2692,1.2767,1.2463,1.2495,1.2277,1.2796,1.317,1.3334,1.4809,1.5426,1.6512,1.6244,1.6335,1.6309,1.6166,1.5907,1.5785,1.5744,1.573,1.5736,1.5544,1.5324,1.5605,1.5602,1.5537,1.5754,1.575,1.5309,1.5251,1.5506,1.5424,1.5047,1.4683,1.4354,1.4531,1.4975,1.4694,1.4933,1.517,1.5273,1.5508,1.5274,1.4125,1.3568,1.4093,1.4146,1.4187,1.4929,1.5284,1.478,1.4736,1.4677,1.4475,1.4597,1.4359,1.4327,1.4147,1.414,1.3957,1.3817,1.3458,1.3027
1.1657,1.179,1.1913,1.2073,1.2141,1.2299,1.2382,1.2401,1.2215,1.222,1.2429,1.2321,1.2431,1.2469,1.2691,1.2691,1.3182,1.2903,1.2944,1.2646,1.2534,1.2745,1.261,1.2759,1.2751,1.384,1.441,1.4724,1.6126,1.6313,1.695,1.6433,1.6304,1.6212,1.598,1.5585,1.5585,1.5651,1.5637,1.5676,1.5522,1.547,1.5732,1.5644,1.544,1.5445,1.5282,1.4859,1.4975,1.5283,1.5396,1.5124,1.4809,1.4787,1.5028,1.5155,1.4936,1.5056,1.5276,1.5351,1.5472,1.5695,1.4609,1.3786,1.4245,1.4296,1.4075,1.4842,1.5405,1.5193,1.4953,1.4451,1.4253,1.4509,1.4453,1.4361,1.4081,1.4114,1.3996,1.398,1.3732,1.3644
1.1858,1.2119,1.2235,1.2275,1.2232,1.2242,1.2248,1.2322,1.2219,1.218,1.2374,1.2453,1.26,1.2674,1.2958,1.2617,1.3133,1.2563,1.2612,1.2297,1.27,1.2987,1.3243,1.3413,1.3696,1.4976,1.5768,1.5885,1.7148,1.6679,1.6881,1.631,1.6071,1.5942,1.5564,1.5152,1.5453,1.5567,1.5543,1.5614,1.5564,1.5511,1.5758,1.5631,1.541,1.5178,1.495,1.4768,1.4846,1.5074,1.5217,1.5155,1.5021,1.51,1.5198,1.5076,1.4949,1.509,1.5295,1.5151,1.5208,1.553,1.4898,1.4343,1.4846,1.4912,1.4527,1.4715,1.508,1.5134,1.4463,1.3884,1.4021,1.4314,1.4459,1.4434,1.4122,1.414,1.3979,1.4086,1.3766,1.3807
1.2132,1.2334,1.2418,1.2337,1.2195,1.2138,1.2123,1.2386,1.2353,1.2261,1.2543,1.2629,1.2711,1.2704,1.263,1.2075,1.2341,1.1998,1.2563,1.2419,1.3329,1.3756,1.4158,1.4368,1.4659,1.5795,1.6248,1.6386,1.6677,1.65,1.6298,1.6022,1.5719,1.5592,1.5204,1.5088,1.5476,1.5529,1.5423,1.5471,1.5414,1.5374,1.5487,1.5501,1.5381,1.5144,1.4857,1.4901,1.49,1.4914,1.504,1.5172,1.5258,1.5312,1.5184,1.4991,1.4963,1.5115,1.5158,1.4903,1.4905,1.5198,1.4967,1.4855,1.5352,1.5437,1.5029,1.4701,1.4825,1.4725,1.3716,1.3592,1.4045,1.4197,1.4344,1.4561,1.4199,1.4283,1.4165,1.4405,1.3925,1.3755
