7972,7984.2,7974.8,7975.5,7999.4,7980.2,7937.7,7907.9,7883.3,7864.2,7893.9,7905.2,7828.7,7741.7,7686.4,7640,7586.1,7537.4,7495.2,7433.1,7345.7,7255.1,7161,7061.6,6960.8,6859.4,6808.8,6803.3,6860.7,6951.5,6957.9,6830.4,6760.4,6783.9,6793.6,6777.6,6777.3,6793.3,6810.5,6823.5,6798.4,6760.6,6771.7,6826.5,6867.6,6847.2,6842.6,6883.7,6922.2,6903.1,6865.3,6868.7,6917.7,6952.7,6943.1,6910.7,6898.3,6922.3,7039.9,7335.1,7594.8,7734.5,7849.9,7916.4,7955.4,7999.4,8052.9,8103.1,8147.7,8193.5,8216.3,8223.6,8223.5,8214.6,8209.4,8218,8226.8,8225.6,8224.8,8207.5,8149.3,8099.3,8121,8179.2,0,8269.6,8237.2,8132.7,7979.4,8023,8079.4,8057.8,8013.9,8013.9,8067.8,8098.2,8118.1,8154.4,8158.4,8155.9,8164.9,8175.3,8167,8153.2,8157.1,8157.6,8146.2,8139.8,8139.9,8130.9,8105.1,8076.4,8071.1
8075.8,8075.9,8081.7,8070.6,8047.9,8014.8,7990.3,7989.9,7985.8,8004.1,8036.6,8027.7,7939.8,7854.5,7819.2,7791.1,7737.3,7674.6,7620.8,7573.4,7522.4,7452.1,7394.6,7352.8,7284.3,7154.6,7038.4,6971.1,6966.8,6991.4,6938.9,6828.1,6786.8,6873.6,6934.3,6891.8,6842,6815.7,6805.1,6808.2,6806.4,6801.4,6822.5,6848.5,6812.6,6772,6790.4,6862.2,6908.4,6887.6,6849.1,6863.8,6904.4,6937.7,6953.7,6955.9,6956,6974.5,7163.6,7416.9,7613.3,7739.4,7850.8,7909.6,7949.8,7999.7,8053.9,8095.1,8118.6,8150.7,8181.8,8207.6,8215.4,8204,8200.1,8218.5,8234.3,8217.1,8197.1,8174.1,8142.1,8115,8098,7984.5,0,7156.3,6362.9,6291.5,6696.4,7208.4,7571.9,7809.1,7962.6,8019.6,8117.7,8168.8,8170.3,8175.6,8166.7,8151.7,8162.8,8197.4,8209.1,8156.4,8122.3,8115.5,8106.4,8103.9,8106.1,8102.3,8081.8,8072.4,8071.1
8129.4,8066.3,8084.7,8097.6,8089.3,8071.6,8089.9,8108.9,8114,8123.5,8128.7,8089.9,8033.7,8003.9,7996.5,7975.2,7917,7852.2,7798.7,7762.5,7731.7,7684.2,7618.6,7547.2,7455.3,7348.8,7229.8,7114.2,7013.2,6950.4,6931.3,6892.9,6882.4,6911.7,6916.7,6889.6,6863.7,6832.7,6788.8,6800.7,6821.2,6842.3,6866.9,6859.7,6797.3,6751.3,6801.2,6871,6891.2,6885.2,6885.4,6905.1,6927.6,6943.9,6962.2,6975.9,6985.4,7073.2,7270.2,7467.7,7606.3,7733.5,7816.4,7875,7938.5,8010.3,8071,8078.4,8080.5,8104.9,8142.8,8175.4,8196.5,8207,8209.3,8217.9,8225,8201.2,8168.6,8162.1,8161.5,8149.9,8128.7,8045.1,0,0,4143.1,3677.2,4460.3,5023.6,5509.5,5979.1,6603.5,7402.2,8034.1,8203.2,8201.2,8195.7,8188.1,8176.3,8144.2,8127.2,8124.9,8110.4,8087.8,8081.8,8077.4,8073.6,8069.9,8059.7,8015.8,7988.4,8052.3
8147.9,8119.1,8157.6,8161.5,8160.5,8151.7,8164.1,8178.1,8188.8,8200.2,8193.5,8175.3,8158.2,8166.6,8180.4,8166,8133.6,8089.2,8019.8,7984.7,8013,7966.5,7855.9,7718.2,7598.4,7515.5,7398.6,7267.5,7148.3,7061.5,6998.2,6938.9,6890.4,6874.7,6882.2,6880.3,6952.5,6998.1,6941.4,6857.5,6840.3,6884.7,6917.2,6856.1,6792.8,6797.4,6855.5,6887.1,6864.4,6854.2,6888.7,6921.3,6936.8,6945.9,6956.7,6967.8,6995.4,7129.3,7300.4,7471.5,7608.3,7715.6,7780,7839.6,7936.2,8030.3,8073.7,8065,8061,8096.9,8133.1,8164.8,8199.7,8228.4,8211.9,8195.7,8195.4,8199.2,8195.2,8182.4,8168.4,8148.9,8129.6,8059.2,7964.2,0,6031.3,3486,2664.1,2842.1,3267.6,3717.1,4893.8,6504.3,7852.5,8096.8,8156.5,8175.8,8175.2,8164.9,8116,8053,8041.9,8054.1,8063.2,8067.5,8070.7,8073.7,8077,8081.4,8081.9,8040.7,8046
8194.3,8247.5,8300.8,8258.6,8232.6,8218.6,8218.6,8231.2,8243.3,8252.9,8255.7,8255,8230.8,8204.5,8190.7,8187.7,8182.2,8140.3,8088.1,8089.6,8098.9,8066.1,7994.5,7837.2,7684.2,7578.4,7484.8,7377.9,7258,7135.5,7022,6922.2,6842.4,6874.8,6911.6,6962.7,7072.9,7171.5,6998.8,6827.1,6867.4,6951.2,6933.4,6824.1,6757.9,6823.9,6892.8,6864.5,6813.8,6817.9,6869.1,6899.6,6892.7,6896.3,6929,6952.6,7014.4,7126.5,7293.2,7505.5,7677.5,7728.9,7767.3,7847,7966,8063.5,8061.1,8050.9,8079.3,8133.2,8179.9,8189.9,8204.5,8214.2,8203,8184.5,8191.1,8206.6,8209,8192.7,8175.6,8138,8091.9,8092,8058.5,7898.5,0,0,747.82,1203.1,1708.2,2119.8,3813.8,5862.5,7593.6,7971.9,8117.7,8132.6,8127.3,8153.3,8187.8,8199.2,8170.1,8147.5,8119.7,8085.9,8055.5,8037.2,8022.2,8006,8015.9,8074.9,8057.8
8226.4,8292,8315.3,8287.2,8289.7,8277.4,8239.9,8227.3,8232.5,8264.7,8294.7,8303.6,8242.7,8178.6,8155.7,8157.3,8156.4,8148.9,8145.7,8149.1,8151.3,8147.3,8092.9,7965.2,7806.4,7668.5,7581.2,7487.5,7368.5,7247.5,7117.3,6973.1,6881.8,6929.7,7000.3,7009.5,7053,7019,6905,6835.6,6917.9,7015.6,6891.1,6750.6,6753.6,6829.3,6879.7,6871.3,6842.9,6859,6887.3,6861.6,6824.2,6841.2,6891.2,6937.2,7005.3,7091.9,7367.6,7628.3,7741.8,7772.4,7820.3,7919,8021.8,8036.7,8026.8,8035.1,8099.1,8167.8,8194.8,8189.6,8186.3,8199.3,8209.4,8204.5,8180.4,8162.8,8183.3,8214.3,8185.4,8096.7,8074.8,8159,8129.8,7935.7,7461.1,0,0,740.62,279.57,919.17,2522.1,4260.5,5944.1,7222,8123.2,0,8126.6,8199.1,8282,8319,8292.7,8258.7,8183.1,8104.5,8031.7,7999.7,7970.7,7950.3,7940.5,7972.1,8056.6
8220.1,8280.9,8286.9,8272.6,8290.2,8287.3,8237.3,8182.7,8168.8,8211.4,8249.4,8256.4,8234.7,8202.3,8194.5,8188.4,8173.1,8154.8,8144.4,8140.5,8154.8,8182.7,8178.4,8117.8,7985.4,7815.7,7685.8,7577.5,7467.6,7359.9,7254.6,7129,7009.2,6954.5,6964.2,6976.3,6967.7,6920.5,6866.7,6874.6,6914.3,6913.7,6846.8,6782.8,6816.4,6860.3,6892.1,6922.7,6926,6921.4,6914.6,6878.1,6839.5,6885.4,6916,6926.2,6961.6,7172.5,7479.9,7707.8,7776.4,7815.1,7893,7976.2,8005.1,7991.3,7981.3,8023.9,8073.9,8122.1,8143,8158.3,8171.4,8189.8,8207.7,8185.5,8144.4,8127.5,8187.8,8238.1,8163.4,8085.7,8123,8193.9,8122.9,7953.5,7739.8,6975,4863.9,0,0,458.12,1362.8,2559.3,4389.5,6545.7,8155.1,8181,0,8190.6,8214.2,8314.5,8409.7,8432.3,8299.3,8171.5,8102.5,8087.6,8068.9,8013.8,7932.3,7899.9,7999.4
8246.1,8293.9,8299,8290.7,8278.7,8279.8,8272.6,8231.9,8222.9,8232.3,8247.4,8253.2,8260.7,8257.9,8247.8,8233.7,8181.2,8132.4,8118.9,8115.9,8139.2,8170,8193.3,8195.6,8106.7,7927.1,7766.2,7661.5,7556.9,7457.5,7363.5,7233.8,7032,6877.7,6906.5,6945.9,6936,6903.6,6895.4,6914.9,6920.9,6896.9,6872.7,6868.8,6879.8,6881.7,6875.9,6889.3,6913.1,6926.5,6921.8,6911.5,6956.6,7038,7044.6,6975.3,7003,7281.5,7592.3,7680.3,7752.8,7835.9,7917.6,7957.9,7950.3,7946.4,7974.4,8012.8,8047.3,8081.7,8115.7,8146,8159.5,8171.6,8177.5,8152.4,8125.9,8140.9,8183.4,8196.5,8158.5,8137.3,8165.5,8183.1,8126.9,8033,7932.8,7641,6144.9,3635.1,0,274.43,439.07,1127.2,2241.6,3909.6,0,0,0,7871.6,8120.5,8280.2,8399.4,8243.6,7966.3,7755.1,7837.1,7953.2,8012.1,7950.1,7847,7819.6,7892.8
8302.7,8316.7,8319,8304.4,8259.7,8240.8,8242.1,8250.2,8271.6,8282.7,8285.3,8279.7,8279.4,8282,8281.9,8254.2,8192.8,8142.4,8129,8121.5,8139.9,8165.4,8207.3,8228.5,8169.2,8053.1,7896.4,7756.2,7644.8,7545.2,7437.2,7272,7072.6,6946.2,6921.4,6925.6,6918.3,6914.8,6958,6995.4,6980.4,6945.8,6924.5,6923.4,6917.2,6873.7,6829.3,6842.9,6880.3,6898,6887.2,6896.8,7017.3,7137.5,7090.8,6995.2,7079.6,7287,7493.4,7629.9,7732.6,7821,7876.1,7889.9,7903.9,7945.4,8004.1,8056.5,8084.5,8097.3,8114.7,8138.2,8160.3,8173.2,8154.8,8125.3,8109.2,8137,8167.3,8174.1,8172.5,8172.6,8177,8176.2,8166.8,8151.4,8113.2,7883.7,7018.3,5685.4,3506.7,0,0,0,0,0,0,0,0,0,7883.9,7942.4,7810.1,7231.5,6630.8,6573.7,6944.4,7282.2,7468.5,7570,0,7741.5,7811.4
8331.4,8331.5,8334.8,8315.1,8256.1,8228.1,8215.2,8231.3,8275.8,8306.8,8303.5,8290.1,8287.1,8303.4,8313.1,8278.4,8224.9,8194,8178.6,8170.5,8172.1,8185.2,8218.2,8256.8,8262.4,8208.1,8023.7,7832.3,7693.8,7583.8,7474.8,7328.3,7149,6995.2,6900.6,6893.7,6899.2,6933.8,6989.6,7021.7,6995.9,6972.7,6970.5,6969.9,6932.9,6873.6,6830.1,6830.7,6847.5,6869,6868.8,6917.4,7038.1,7123.4,7105.9,7081.3,7125.9,7222.5,7403.8,7603.5,7790,7889,7886.5,7888.1,7918.7,7973.6,8031.8,8075.3,8080.8,8086.3,8103.8,8149,8191.5,8197.3,8128.4,8063.7,8068.4,8127.4,8169.9,8154.4,8134.3,8151.4,8179.7,8178.2,8160.6,8170.1,8205.2,8087.2,7509.8,6582.7,4994.9,3025.9,1043,0,0,0,0,0,0,0,0,6113,5825.8,5052.1,4423.3,4773.1,5581.1,6583.8,7131.1,0,0,7710.4,7825.8
8327.4,8343.4,8349.9,8326.8,8263.7,8253.7,8260.5,8251.7,8284.6,8322.2,8302.2,8274.5,8273.6,8295.5,8306.5,8274.9,8239.5,8228.8,8220.2,8208,8198,8199.6,8213.3,8230.1,8245.6,8226,8085.5,7903.1,7738.7,7602.6,7522.9,7425.7,7228.3,7003.3,6894.1,6893.6,6910.2,6954.3,6995.2,6980.9,6952.6,6955.5,6981.9,6982.6,6926.5,6863,6822.4,6797.4,6820.8,6888.9,6929.6,6955,7014.6,7080.7,7143.2,7159.9,7172.7,7274.8,7407.8,7567.3,7718.7,7786.2,7832.8,7872.7,7918.9,7967,8007.3,8012.7,8007.1,8009.6,8054.3,8117.9,8175.2,8152,8077.4,8015.3,8061,8140.1,8158.3,8115.7,8097.4,8142.7,8185.8,8172.2,8148.4,8174,8215.2,8105.3,7811.1,7394.8,6692,5499.3,4185,3232.6,0,0,0,0,0,0,0,3273,2840.2,1985.3,1494.7,1938,2725.3,4241.7,0,0,7611.8,7788.9,7888.7
