1.8833,1.9079,1.935,1.9387,1.9328,1.9293,1.9302,1.9242,1.9115,1.9081,1.9188,1.9237,1.9221,1.9261,1.9513,1.9746,1.944,1.8887,1.8625,1.8671,1.8666,1.8595,1.8553,1.8556,1.8565,1.8464,1.8335,1.8604,1.9066,1.9084,1.8618,1.8285,1.8171,1.8079,1.817,1.8334,1.8366,1.8397,1.8657,1.9047,1.9237,1.9056,1.8857,1.8677,1.8567,1.8543,1.8493,1.8367,1.8145,1.7867,1.765,1.7545,1.7571,1.76,1.761,1.7594,1.751,1.7404,1.7344,1.7331,1.7273,1.7073,1.6938,1.7103,1.7236,1.7308,1.7374,1.7316,1.7143,1.6987,1.6962,1.6964,1.6724,1.6464,1.6349,1.6252,1.6417,1.6664,1.6891,1.7083,1.7103,1.6961,1.6867,1.6863,1.6934,1.6961,1.6951,1.7031,1.7187,1.7254,1.7172,1.7183,1.7603,1.7937,1.7928,1.7799,1.7514,1.7149,1.6593,1.5946,1.5479,1.5279,1.5115,1.5007,1.4984,1.4941,1.4861,1.4775,1.4701,1.4585,1.4442,1.444,1.4741,1.5137,1.5363,1.5547,1.5902,1.6209,1.627,1.6139
1.8641,1.8777,1.9002,1.9254,1.9358,1.9172,1.9046,1.9104,1.9186,1.9458,1.9631,1.9497,2.0447,1.9445,1.9528,1.9636,1.9644,1.9712,1.9751,1.9663,1.9478,1.9275,1.9174,1.9177,1.927,1.9242,1.9054,1.9132,1.9476,1.9489,1.9188,1.8993,1.8993,1.9016,1.8989,1.8924,1.8563,1.8262,1.8329,1.8627,1.8797,1.8724,1.8593,1.8388,1.8175,1.8133,1.8144,1.8175,1.8177,1.7977,1.756,1.7239,1.7168,1.7173,1.7368,1.7556,1.7522,1.7393,1.7318,1.7291,1.7154,1.6838,1.6583,1.67,1.6868,1.7015,1.7146,1.7186,1.7178,1.6926,1.6361,1.6081,1.6264,1.6402,1.6456,1.6472,1.6546,1.6674,1.6891,1.7158,1.7322,1.7289,1.7189,1.6993,1.6797,1.6784,1.6818,1.6777,1.6795,1.6877,1.6953,1.7175,1.7575,1.7794,1.7617,1.7552,1.776,1.7948,1.7863,1.7699,1.7504,1.7318,1.707,1.6465,1.5869,1.5719,1.5674,1.5453,1.5209,1.5235,1.5191,1.5033,1.4887,1.473,1.4523,1.4167,1.3985,1.4818,1.5847,1.6376
1.8608,1.8592,1.8727,1.9013,1.9107,1.8871,1.8812,1.9033,1.9425,1.9838,1.946,2.0084,1.9275,1.9175,1.9173,1.9129,1.9086,1.9089,1.899,1.8861,1.8748,1.8633,1.854,1.8571,1.8728,1.8876,1.8884,1.8747,1.8635,1.8546,1.8448,1.8309,1.8229,1.8232,1.8298,1.8338,1.8244,1.8056,1.8025,1.8145,1.8263,1.8314,1.8275,1.8102,1.7943,1.7877,1.7843,1.7881,1.7934,1.7836,1.7572,1.7288,1.7045,1.6922,1.7156,1.7406,1.7391,1.7302,1.7252,1.7247,1.7151,1.6919,1.6683,1.6573,1.6524,1.6773,1.702,1.6973,1.6811,1.6688,1.6539,1.6385,1.6356,1.6393,1.6456,1.6513,1.6524,1.652,1.6547,1.6611,1.6789,1.7019,1.7215,1.7368,1.7462,1.7425,1.7337,1.7079,1.6848,1.685,1.693,1.707,1.7231,1.7239,1.7058,1.6961,1.7332,1.7711,1.7881,1.7981,1.8044,1.8077,1.8057,1.7864,1.7689,1.7589,1.7526,1.7254,1.7072,1.7135,1.7249,1.7142,1.6605,1.6136,1.5478,1.494,1.4514,1.4001,1.4402,1.5819
1.8608,1.8411,1.8421,1.8574,1.8634,1.8587,1.857,1.8716,1.9189,1.9394,1.9198,1.9534,1.8875,1.878,1.8711,1.867,1.8659,1.8659,1.8633,1.8582,1.8494,1.8399,1.8325,1.8351,1.8399,1.8491,1.8568,1.8578,1.8475,1.8311,1.8144,1.7947,1.7671,1.7538,1.751,1.7546,1.7769,1.79,1.7805,1.7721,1.7846,1.809,1.8195,1.8112,1.7989,1.7829,1.7694,1.7694,1.7734,1.7692,1.7575,1.7362,1.7015,1.6764,1.6947,1.7133,1.7047,1.6918,1.6795,1.67,1.6694,1.6693,1.671,1.6787,1.6799,1.6746,1.6756,1.6681,1.6543,1.6554,1.6709,1.6694,1.6482,1.6347,1.6306,1.6304,1.6382,1.6408,1.6255,1.6122,1.6257,1.6472,1.6691,1.6922,1.7089,1.7091,1.7099,1.7045,1.6909,1.6854,1.6856,1.6809,1.6744,1.6856,1.7046,1.7175,1.7253,1.7331,1.7225,1.7106,1.7077,1.7089,1.7309,1.7859,1.8305,1.8489,1.8579,1.8411,1.826,1.8091,1.7983,1.7949,1.7744,1.7298,1.6579,1.5557,1.5037,1.4652,1.4202,1.4659
1.8696,1.8497,1.8503,1.8535,1.8487,1.8425,1.8277,1.8363,1.8702,1.882,1.8793,1.8738,1.8567,1.8425,1.8331,1.8348,1.8404,1.8457,1.8471,1.841,1.8329,1.8247,1.8222,1.8297,1.8369,1.844,1.8509,1.8545,1.8434,1.8257,1.8127,1.8164,1.8116,1.7944,1.7765,1.7672,1.7706,1.7765,1.7623,1.7447,1.7592,1.7937,1.8148,1.8171,1.8109,1.7868,1.765,1.7602,1.7594,1.7532,1.7444,1.7376,1.7282,1.7154,1.7108,1.7093,1.6989,1.6866,1.6749,1.6586,1.6502,1.6522,1.6732,1.7137,1.7351,1.6784,1.6263,1.6384,1.6566,1.6472,1.6286,1.6242,1.626,1.6239,1.6197,1.6183,1.6236,1.6255,1.6114,1.5948,1.5974,1.607,1.6223,1.6397,1.6483,1.6452,1.6522,1.6783,1.687,1.6609,1.6459,1.6635,1.6785,1.6776,1.6754,1.6809,1.69,1.6972,1.6997,1.7026,1.7274,1.758,1.7634,1.7425,1.7346,1.7575,1.7788,1.7954,1.8082,1.8114,1.8234,1.8464,1.8481,1.8011,1.7433,1.6497,1.532,1.4973,1.4598,1.4238
1.8832,1.8727,1.886,1.8842,1.8589,1.8428,1.8323,1.8439,1.8629,1.8696,1.8562,1.8414,1.8432,1.8328,1.8238,1.8273,1.8357,1.8422,1.8441,1.8367,1.8284,1.8212,1.8228,1.8313,1.8399,1.8472,1.855,1.8589,1.8403,1.819,1.808,1.8169,1.8282,1.8233,1.808,1.7914,1.7721,1.7597,1.7576,1.7541,1.7611,1.776,1.7835,1.7824,1.7797,1.7723,1.7619,1.7524,1.7452,1.7396,1.7337,1.7396,1.752,1.7499,1.7296,1.7141,1.7132,1.7149,1.7322,1.7412,1.7026,1.6547,1.6508,1.6793,1.691,1.6553,1.6194,1.6367,1.6549,1.6379,1.6111,1.6063,1.6133,1.615,1.6114,1.6094,1.6101,1.6112,1.6134,1.612,1.6068,1.6041,1.6125,1.6243,1.6295,1.6299,1.638,1.6551,1.6586,1.6361,1.6233,1.6458,1.664,1.6459,1.6278,1.6326,1.6451,1.6624,1.6858,1.7096,1.7598,1.809,1.7691,1.6845,1.6532,1.6747,1.705,1.746,1.7756,1.7903,1.8123,1.845,1.8662,1.844,1.8028,1.7673,1.6415,1.5245,1.4883,1.4481
1.8846,1.8796,1.9098,1.8954,1.8607,1.8505,1.8474,1.8583,1.8711,1.8797,1.8848,1.88,1.8601,1.8514,1.8496,1.8499,1.8529,1.8553,1.8545,1.8459,1.8367,1.8304,1.8371,1.8489,1.8587,1.8607,1.8623,1.8633,1.8433,1.8196,1.7983,1.7881,1.7858,1.7896,1.7908,1.7851,1.7728,1.7625,1.7615,1.7623,1.7622,1.7619,1.755,1.7448,1.7458,1.7586,1.7609,1.7445,1.7317,1.7301,1.729,1.7265,1.7273,1.7303,1.7294,1.7235,1.7167,1.715,1.732,1.7463,1.7083,1.6531,1.6341,1.6417,1.6442,1.635,1.6282,1.637,1.646,1.633,1.616,1.6109,1.6103,1.6094,1.6077,1.6077,1.6097,1.6054,1.5926,1.5863,1.593,1.5988,1.602,1.6064,1.6072,1.6083,1.614,1.6219,1.6238,1.6183,1.6132,1.6132,1.6088,1.5852,1.5655,1.5741,1.589,1.6158,1.6501,1.683,1.7173,1.7499,1.7279,1.6915,1.6613,1.6361,1.6458,1.6865,1.7157,1.7344,1.7553,1.7783,1.801,1.8035,1.7979,1.8302,1.8173,1.6613,1.5194,1.4735
1.8784,1.8785,1.9152,1.8959,1.8772,1.8667,1.8593,1.858,1.8638,1.8766,1.9047,1.9185,1.891,1.875,1.873,1.8721,1.8719,1.8714,1.8687,1.8603,1.8511,1.8455,1.855,1.8682,1.8796,1.8748,1.8684,1.8689,1.8752,1.872,1.8529,1.8261,1.8001,1.7858,1.7812,1.7797,1.7783,1.775,1.7686,1.7661,1.7726,1.7776,1.7636,1.7462,1.7396,1.7423,1.7427,1.7338,1.7249,1.7238,1.7228,1.7125,1.7022,1.7104,1.7261,1.7267,1.7129,1.6978,1.6858,1.6779,1.6705,1.6577,1.6385,1.6207,1.6132,1.6117,1.6067,1.597,1.5899,1.5893,1.5886,1.5875,1.5871,1.5894,1.592,1.5921,1.5927,1.5866,1.5647,1.5532,1.5733,1.5924,1.5876,1.5787,1.5636,1.5492,1.5544,1.5661,1.5827,1.5979,1.5986,1.5918,1.5814,1.5624,1.5446,1.5524,1.5638,1.5914,1.6264,1.6539,1.6685,1.6835,1.6937,1.7007,1.6633,1.6123,1.6111,1.6416,1.6631,1.6799,1.6955,1.7059,1.725,1.7466,1.7601,1.7862,1.863,1.8411,1.6446,1.5049
1.9176,1.917,1.9197,1.9038,1.8956,1.8857,1.867,1.8471,1.8472,1.8621,1.9119,1.949,1.9328,1.915,1.8986,1.8879,1.8889,1.8917,1.8923,1.8876,1.882,1.8771,1.8787,1.8824,1.8868,1.8835,1.8779,1.8822,1.9045,1.9241,1.9201,1.9038,1.8734,1.8362,1.8065,1.7935,1.7867,1.7837,1.78,1.7788,1.7867,1.7922,1.7756,1.7551,1.7383,1.7241,1.7204,1.7254,1.7243,1.7187,1.7144,1.7075,1.6993,1.6895,1.6826,1.6791,1.6737,1.666,1.6562,1.6466,1.647,1.6479,1.6263,1.5991,1.5899,1.5909,1.5793,1.5532,1.5366,1.545,1.5543,1.5545,1.5543,1.5594,1.5642,1.5541,1.5387,1.5347,1.539,1.5458,1.5643,1.5773,1.5666,1.5533,1.5383,1.5239,1.5319,1.5443,1.5661,1.5908,1.5911,1.5804,1.5711,1.5645,1.5587,1.5671,1.5771,1.5974,1.6208,1.6322,1.6331,1.6366,1.6456,1.6547,1.6631,1.6669,1.6664,1.6669,1.6643,1.6622,1.6602,1.6546,1.6641,1.6948,1.7195,1.7253,1.7659,1.8513,1.8206,1.591
1.9872,1.9631,1.9213,1.9057,1.9233,1.933,1.8954,1.8488,1.8431,1.8571,1.9029,1.9427,1.9414,1.9341,1.9163,1.8994,1.9009,1.9081,1.9133,1.9145,1.9144,1.9113,1.9017,1.8929,1.8884,1.8919,1.8933,1.8913,1.8932,1.9021,1.9066,1.9073,1.8964,1.8682,1.8324,1.8117,1.7961,1.7932,1.7968,1.7995,1.8023,1.8012,1.7878,1.7733,1.7643,1.7545,1.7433,1.7347,1.7307,1.7287,1.7218,1.7085,1.6955,1.6664,1.6357,1.6288,1.63,1.6348,1.6412,1.6385,1.6246,1.613,1.6005,1.5865,1.5795,1.5748,1.5621,1.5421,1.5283,1.5258,1.5266,1.5328,1.5398,1.5514,1.5603,1.5424,1.5163,1.512,1.5259,1.5408,1.5552,1.5616,1.5481,1.5353,1.5309,1.5323,1.5552,1.5772,1.5969,1.6159,1.6258,1.6289,1.6022,1.5664,1.5552,1.573,1.5876,1.6005,1.614,1.6123,1.6035,1.6006,1.6054,1.6177,1.6721,1.7272,1.7196,1.6974,1.6722,1.6494,1.6311,1.6165,1.6213,1.6517,1.678,1.6786,1.6817,1.7533,1.8541,1.7542
