0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.52,182.21,180.77,202.84,138.31,67.53,39.044,15.198,65.024,132.05,102.27,29.054,22.352,45.906,34.029,0,40.707,287.06,309.28,274.82,193.21,72.513,4.1023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7217,9494.6,10441,9777.1,7928.4,5814.1,4119.7,2850.8,1814.7,817.85,556.39,328.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.665,154.46,191.14,191.24,185.18,154.27,103.48,0,0,0,0,144.36,194.53,248.66,265.04,260.14,258.76,262.65,305.83,288.84,260.14,287.99,393.67,484.64,499.22,528.18,593,406.85,231.87,187.9,172.11,167.41,173.66,197.75,238.49,272.39,387.5,873.84,1696.2,2185.8,2476.8,2802.8,3107.7,3333.5,3469.4,3467.3,3380.6,3405,3823.7,3903.8,3517,3148.2,3114.5,3114.3,3239.7,3989.3,3857.3,4242.7,4511.4,4509.8,4542.8,4493,4331.8,4147.4,3924.5,3917.6,3973.2,3827.8,3665.1,3737.4,3811.8,3992.8,4265.9,4413.8,4337.5,4182.7,4058.3,3193.2,2311.6,1781.5,1370.4,800.45,431.15
0,0,0,0,0,0,0,0,0,0,0,0,0,9884.7,15202,15905,16121,16014,15577,14869,13698,12256,10079,7293.4,4727,2825.3,794.09,568.45,379.9,255.06,171.87,0,0,0,0,0,0,0,0,0,165.27,211.36,235.26,239.54,232.1,241.2,254.67,273.07,275.31,219.31,183.01,207.25,219.55,190.16,163.82,162.35,182.85,202.25,211.87,247.38,335.59,439.2,508.05,512.29,519.76,487.37,402.91,336.18,319.35,357.32,437.97,532.66,733.5,900.1,975.42,1101.7,1185.2,1250.7,1817,1967.2,2053.2,2192.6,2416.6,2682.1,2940.4,3200.2,3375.7,3135.5,2371.3,1560.5,1121.4,983.46,1097.5,1412.6,1824.2,2307.6,3021.7,3785.5,4207.3,4408.8,4559.9,4632.3,4655.4,4677.6,4705.3,4716.5,4720.8,4716.1,4704.7,4722.5,4725.9,4821.2,5071.8,5027.6,4737.9,4586.1,4614.7,4682.5,4681.6,4633,4657.9,4713.8,4714.4,4676.2,4659.8,4695.8,4734.6,4723.9,4712.4,4716.6,4727,4777.9,4815.5,4779.9,4734.5,4694.8,4689,4746.2,4724.1,4290.9,3564.4,2335.4,1174.8
0,0,0,0,0,0,0,0,0,0,13415,12637,13492,20790,19971,18006,17303,16617,16182,15794,15495,15337,14668,12754,10223,7098,2597.8,1162.9,794.51,639.71,474.71,315.76,0,0,0,0,180.28,249.15,316.31,387.01,453.44,494.9,546.1,587.74,597.08,623.56,667.78,785.42,873,935.94,929.93,781.18,632.53,527.9,451.73,439.27,475.95,511.25,519.98,580.43,811.93,1113.1,1329.9,1431.6,1500.8,1491.4,1456.2,1422.8,1422.2,1559.9,1826,2120.6,2363.4,2532.9,2683.9,3328.2,3715.7,4082.7,4573.5,4719.3,4775.2,4931.9,5144.6,5288.1,5364.3,5400.1,5365.4,5158.2,4600,4057.1,3646.9,3467.7,3547.5,3769,4030.1,4321.5,4580,4771.4,4879.3,4919.1,4946.2,4945.8,4906.1,4859.3,4800,4777.4,4793.1,4797,4786.6,4785.2,4807,4821.3,4834.8,4790.2,4721.2,4660.4,4580.5,4605.4,4646.7,4676.8,4681.5,4687.5,4681.8,4671.4,4675.2,4688.6,4714.7,4762.9,4814.1,4861.8,4885.2,4840.8,4792.1,4711,4640.1,4565.1,4486.8,4441,4457,4501.9,4577.7,4241.8,2702.6
0,0,0,0,0,0,0,0,0,0,22439,21663,22332,21836,19833,18854,17844,16875,16368,15909,15340,14947,14811,14561,13437,10938,6457.2,3111.7,1811,1313.4,1094.6,918.62,875.49,830.65,578.36,493.96,525.22,608.11,725.99,869.64,1062.9,1271.7,1454,1639,1673.3,1698.7,1833.8,2031.8,2284.7,2489.4,2486.7,2182,1871.8,1621.6,1421.1,1352,1365.5,1403,1445,1608.8,1952.9,2430.2,2929.8,3300.4,3619.4,3782.3,3852.5,3929.8,4052.3,4332.7,4935,5465.2,5714.4,5889,5993.7,5975.4,5976.9,5833.1,5706.4,5555.8,5441.2,5416.9,5406,5363.4,5301.6,5247.9,5223.4,5254.1,5312.3,5319.7,5214.4,5065,5038.6,5055.7,5061.1,5093.2,5061.5,5033.1,4976.8,4937.6,4914.2,4886.9,4861.4,4820.1,4763.2,4737.2,4735.8,4735.3,4731.4,4746.6,4800.5,4804.4,4781.7,4754.9,4724.8,4634.4,4575,4612,4632.4,4658.7,4666.2,4665.5,4674.6,4681.6,4682.3,4683.6,4678.7,4668,4708.2,4801.2,4822.6,4748.4,4673.5,4588.3,4512.4,4456.3,4401.2,4393.9,4394.7,4342.7,4324.5,4470,4338.7
-0,-0,0,0,0,0,0,0,28359,31219,31163,26247,23244,20715,19725,18965,17745,16730,16313,15950,15255,14517,14220,14182,13889,13027,10477,6396.1,3805.7,2841.1,2906.5,3014.4,2879.6,2460.6,2159.3,1708,1647.3,1892.7,2188,2510.5,2721.6,2743.5,2951.3,3226.7,3237.3,3510.3,4067,4822.3,5544,6003.4,6045.4,5715.2,5220.2,4667.3,4141.6,3794.2,3675.9,3701.3,3875.1,4322.7,5234.4,6095.2,6564.6,6551.3,6563.7,6472.2,6350.6,6243.8,6183.9,6111.4,5996.7,5886.9,5764.2,5631.9,5539.6,5486.8,5420.2,5338,5320.9,5345,5361.8,5369.6,5373.4,5383.6,5401,5365.9,5239.2,5124.7,5048.1,4975.2,5033,5085.1,5088,5049.6,4991.9,4936.9,4883.6,4838.9,4797.6,4789.2,4804.3,4812.6,4812.7,4782.9,4735.3,4712.3,4707.1,4697.8,4675.6,4690.8,4753.4,4751.5,4718.2,4705.6,4697.5,4675.1,4664,4642.1,4625.4,4627.6,4636.6,4652.4,4686.7,4722,4733.4,4738.3,4745.1,4751.4,4756.6,4770,4719,4612.4,4522.9,4451.6,4399.2,4388.7,4374.7,4403.8,4453.1,4477.9,4408.1,4274.8,4454.3
-0,-0,-0,-0,0,0,50876,50837,43197,35147,28274,25218,22673,20273,19426,18592,17424,16470,16147,15892,15256,14459,13945,13907,13828,13457,12337,9491.1,6155.4,5276.1,5583.4,5846.5,5524.2,4933.5,4699,4370.7,4214.9,4412.1,4629.9,4854.6,4858.5,4898,5412.3,5935.2,6375.2,7039.9,7629.9,8059,8088.7,8039.4,7836.2,7674.2,7561.7,7462.6,7369.9,7304.4,7231.8,7111.1,6966.9,6806.3,6571.4,6265.8,6121.1,6102.5,6045.2,5938.8,5998.9,6078.9,6057.5,6005.2,5975.4,5939.5,5874.2,5829.2,5835.4,5841.4,5765,5678.2,5624.9,5605.1,5570.4,5500.6,5431.4,5364.8,5263.4,5154.5,5088.1,5093.9,5195.5,5225.6,5130.1,5012.1,4903.4,4864.1,4861.9,4843.9,4815.1,4789.5,4765.3,4780.6,4814,4817.5,4802.3,4768.6,4727.2,4709.6,4707.1,4679.7,4631.2,4650.7,4699.6,4704,4684,4681.5,4682.6,4682.9,4674.1,4649.6,4640.4,4640.5,4645.8,4654.8,4673.5,4692.3,4708.4,4724.3,4706.7,4686.3,4669.6,4651.5,4593.4,4505.3,4437.8,4387.9,4364.5,4384,4398.9,4402,4419.9,4450,4522.5,4475.1,4239
0,0,0,0,0,1.2218e+05,64764,40325,34549,28497,25460,24079,21745,19878,19068,18253,17115,16199,15951,15793,15235,14520,14015,13809,13653,13586,13441,12219,10469,9657,9556.7,9499.2,9249.3,8840.6,8587.5,8248.7,7838.4,7671.4,7733.8,7917,7977.8,8161.3,8487.9,8810,8759.4,8615.7,8165.5,7830.2,7682.8,7535,7306.9,7159.3,7126.5,7096,6948.9,6745.2,6594.4,6559.4,6544.9,6454,6314.8,6241.8,6261.5,6280.2,6238.2,6153.5,6144.2,6083.8,5945.2,5832.9,5797.7,5780.7,5734.4,5704.5,5725.1,5710.9,5595.9,5491.7,5451,5420.5,5376.9,5331.4,5309.1,5252.5,5176.5,5114.8,5118.8,5096.4,5030.5,5048,5151,5187.7,5068.8,5008.6,5001.8,4942.3,4867.2,4820.4,4784.6,4801.8,4837.8,4824.7,4787.9,4751.4,4719.7,4706.1,4699.7,4674,4642.6,4639.1,4639.1,4666.6,4699,4695.5,4678.1,4658.6,4639.2,4646.5,4663.1,4676.2,4676.2,4663.1,4649.2,4635.8,4653,4675.1,4597.6,4496.1,4462,4451.7,4456.8,4463.6,4464.6,4462.4,4468,4483.3,4496.8,4503.8,4489.9,4419.2,4391.5,4524.3,4422.8
0,0,0,9.4411e+05,1.1252e+05,51085,36966,34727,30124,25506,24089,22672,20646,19190,18686,17975,16807,15914,15690,15504,14944,14326,13924,13686,13354,12951,12807,12780,12614,12248,11776,11437,11190,10942,10724,10538,10432,10295,10074,9857.4,9565.9,9213.9,8856.5,8526.4,8270.2,7942.6,7607.9,7528.2,7600.1,7530.3,7377.9,7277.9,7246.9,7179.6,7055,6926.4,6837.6,6768.8,6674.8,6540.4,6373.7,6219.8,6186.6,6131.7,5936.5,5797.7,5805.4,5769.1,5665.4,5610.9,5597.5,5554.1,5468.6,5440.2,5483.8,5495.2,5439.6,5390.5,5372.6,5360.1,5350.9,5349.2,5347.9,5306.4,5220.2,5153,5165.2,5173.4,5127.7,5047.3,4916.5,4957.3,5010.2,5002.7,4993.6,4937,4864,4808.5,4763.4,4783.7,4818.7,4795.7,4751,4725.9,4712.9,4701,4687.6,4673.2,4659.8,4632.4,4595.1,4630.3,4706.9,4712,4680.7,4642.6,4610.5,4642.1,4674.9,4677.1,4655.6,4612.5,4581.1,4562.7,4579.8,4605,4540.1,4441.8,4423.1,4432.6,4449,4471.6,4493.3,4513.7,4522.7,4522.2,4529.6,4547.1,4558.6,4540.4,4448,4364.1,4566.7
