1.5529,1.5914,1.6105,1.6142,1.618,1.6284,1.6392,1.6399,1.6351,1.6368,1.6562,1.678,1.692,1.7014,1.716,1.7464,1.7789,1.822,1.8719,1.9105,1.9028,1.8862,1.8845,1.8931,1.9038,1.929,1.9531,1.9657,1.9673,1.9349,1.8905,1.8412,1.7994,1.7609,1.7265,1.6939,1.6554,1.6285,1.6024,1.5788,1.5533,1.5288,1.5033,1.4931,1.4991,1.4992,1.4933,1.4881,1.4887,1.495,1.4923,1.4889,1.5006,1.5105,1.5036,1.4982,1.5082,1.5209,1.5156,1.512,1.5161,1.5171,1.5101,1.5025,1.5015,1.5013,1.4981,1.4943,1.4981,1.5086,1.5177,1.5256,1.5271,1.5199,1.5161,1.5147,1.5118,1.5221,1.5345,1.5367,1.536,1.53,1.5299,1.5373,1.545,1.5473,1.5427,1.5368,1.5372,1.549,1.5648,1.5697,1.5785,1.658
1.5776,1.6026,1.62,1.6336,1.6454,1.656,1.6666,1.6737,1.676,1.6779,1.6783,1.6786,1.6913,1.725,1.7581,1.7848,1.8088,1.835,1.8666,1.9005,1.9128,1.9124,1.9102,1.9178,1.928,1.9431,1.9714,2.0039,1.9063,1.8364,1.7926,1.7535,1.7189,1.6891,1.6535,1.63,1.6078,1.5921,1.5769,1.5461,1.5121,1.4936,1.483,1.4787,1.4841,1.4879,1.484,1.4824,1.4973,1.5132,1.5029,1.4942,1.5055,1.5072,1.4997,1.4995,1.513,1.5279,1.5305,1.5319,1.5284,1.5261,1.52,1.5153,1.5122,1.5077,1.5066,1.5119,1.518,1.5194,1.5198,1.5215,1.5196,1.5142,1.5083,1.5002,1.4964,1.5103,1.524,1.5259,1.5247,1.5167,1.5105,1.5169,1.5247,1.5282,1.523,1.5165,1.5135,1.5197,1.5292,1.5362,1.5465,1.5809
1.6115,1.63,1.6385,1.6606,1.6795,1.6818,1.6795,1.6832,1.693,1.7015,1.7016,1.6963,1.7024,1.7446,1.7896,1.8194,1.8356,1.8529,1.8721,1.8905,1.9107,1.9272,1.941,1.9578,1.978,1.9967,1.9538,1.8786,1.7773,1.7187,1.6842,1.6645,1.6438,1.6274,1.6049,1.5819,1.569,1.5583,1.5501,1.5275,1.5016,1.4898,1.482,1.4811,1.4842,1.4865,1.4805,1.4763,1.5036,1.5275,1.5089,1.5012,1.5015,1.4945,1.4947,1.5017,1.5173,1.5269,1.5257,1.526,1.5284,1.5325,1.5334,1.5348,1.5286,1.5178,1.5177,1.5314,1.5392,1.5305,1.5229,1.5201,1.5163,1.5137,1.5101,1.5078,1.5097,1.5182,1.5248,1.5253,1.5238,1.516,1.5074,1.5081,1.5145,1.519,1.5137,1.5054,1.5005,1.5027,1.5039,1.5024,1.514,1.5412
1.6764,1.6743,1.6653,1.6914,1.7178,1.7133,1.6773,1.6489,1.6551,1.6661,1.6883,1.7273,1.7658,1.7949,1.8193,1.84,1.8492,1.8585,1.877,1.9006,1.9209,1.9328,1.9443,1.9515,1.9459,1.9286,1.8694,1.7915,1.7116,1.6537,1.6217,1.6052,1.5847,1.5668,1.5509,1.5336,1.5296,1.5231,1.5197,1.5085,1.4932,1.4849,1.48,1.4829,1.4849,1.4846,1.4792,1.4771,1.4998,1.5146,1.5083,1.5086,1.4974,1.4842,1.4945,1.5079,1.5165,1.5163,1.517,1.5206,1.5287,1.5389,1.5457,1.5515,1.5426,1.527,1.5269,1.543,1.5505,1.5443,1.5401,1.5341,1.5277,1.5222,1.517,1.5214,1.5287,1.5306,1.5281,1.5252,1.5227,1.5151,1.5054,1.5017,1.5082,1.5141,1.5112,1.5046,1.5006,1.5064,1.5124,1.514,1.5126,1.5119
1.7264,1.7118,1.6959,1.713,1.7397,1.7488,1.69,1.6299,1.6238,1.6412,1.666,1.7397,1.8105,1.8477,1.8546,1.8607,1.8653,1.8678,1.8777,1.9075,1.9353,1.9441,1.942,1.9348,1.8982,1.8446,1.7763,1.7173,1.6641,1.6146,1.575,1.5591,1.5451,1.5324,1.5174,1.5015,1.4954,1.4926,1.4924,1.4897,1.4859,1.482,1.4779,1.4826,1.4828,1.4776,1.478,1.4843,1.4964,1.5011,1.507,1.5142,1.4968,1.4877,1.5026,1.5158,1.5139,1.5056,1.5094,1.5159,1.5292,1.5429,1.5503,1.556,1.5471,1.5337,1.5335,1.5455,1.5533,1.5571,1.5608,1.5508,1.5404,1.5319,1.5241,1.5324,1.5451,1.5439,1.5335,1.5262,1.5226,1.5158,1.5058,1.4995,1.5039,1.5087,1.5076,1.5031,1.5013,1.5112,1.5226,1.5283,1.5309,1.5303
1.7255,1.7243,1.7227,1.7257,1.7329,1.7403,1.718,1.6917,1.6852,1.7049,1.7263,1.7617,1.7975,1.8279,1.8503,1.8725,1.8914,1.9069,1.9191,1.9219,1.9273,1.9318,1.9176,1.9038,1.859,1.7908,1.7202,1.67,1.622,1.5833,1.5504,1.5276,1.5074,1.4973,1.4909,1.4932,1.4936,1.4934,1.4929,1.493,1.4944,1.4879,1.4768,1.4811,1.4805,1.4684,1.4735,1.493,1.4959,1.4954,1.507,1.5128,1.5009,1.4971,1.5118,1.5224,1.5104,1.499,1.5082,1.5167,1.5295,1.5408,1.5475,1.5532,1.548,1.5398,1.5399,1.5471,1.5538,1.5673,1.5793,1.5652,1.5513,1.5404,1.5315,1.5387,1.5526,1.5529,1.539,1.529,1.5281,1.5256,1.518,1.5111,1.5133,1.5178,1.518,1.5133,1.5117,1.5209,1.5327,1.5403,1.5466,1.5481
1.7192,1.7304,1.7433,1.7439,1.7321,1.7206,1.7297,1.7416,1.7551,1.7797,1.8055,1.8085,1.7973,1.7855,1.8262,1.871,1.9144,1.9445,1.9719,1.9658,1.9311,1.9035,1.8733,1.8438,1.8051,1.7448,1.681,1.629,1.5814,1.5462,1.5251,1.5142,1.4979,1.4832,1.477,1.4911,1.4966,1.4983,1.4963,1.4954,1.4995,1.4936,1.479,1.4827,1.4867,1.4804,1.4847,1.4971,1.5004,1.5025,1.5082,1.5103,1.5047,1.5052,1.517,1.5205,1.5092,1.5062,1.5134,1.5194,1.5297,1.5385,1.5447,1.5506,1.5489,1.5458,1.5455,1.548,1.5529,1.5678,1.5802,1.5663,1.5538,1.545,1.5379,1.5434,1.5574,1.5611,1.5447,1.5304,1.5322,1.5334,1.531,1.5277,1.5303,1.5358,1.5388,1.5357,1.5338,1.5385,1.5454,1.5488,1.5502,1.5514
1.7213,1.7363,1.7558,1.7602,1.7419,1.7213,1.7233,1.7422,1.7615,1.781,1.7997,1.8136,1.8211,1.8283,1.851,1.8844,1.9188,1.9405,1.9617,1.9755,1.9271,1.8798,1.8346,1.791,1.747,1.6951,1.6388,1.5876,1.54,1.5083,1.4977,1.4954,1.4958,1.4897,1.4881,1.5085,1.5139,1.5057,1.5007,1.4967,1.4933,1.4892,1.4853,1.4911,1.5002,1.5037,1.5049,1.5025,1.5046,1.5096,1.5107,1.5106,1.5085,1.5077,1.5119,1.511,1.5099,1.5142,1.5184,1.5222,1.5298,1.5365,1.5438,1.552,1.5526,1.5482,1.5452,1.5478,1.5525,1.5642,1.5743,1.5649,1.5552,1.5486,1.5434,1.5479,1.5621,1.5699,1.5509,1.5326,1.5355,1.5396,1.5418,1.5429,1.5472,1.5539,1.559,1.5581,1.5576,1.5588,1.5607,1.5596,1.5555,1.5544
1.7276,1.745,1.7701,1.7801,1.7581,1.7303,1.7211,1.7403,1.7614,1.7745,1.7828,1.7942,1.8268,1.8626,1.8924,1.9108,1.9285,1.938,1.9387,1.9431,1.9022,1.8474,1.7939,1.742,1.6901,1.6415,1.5905,1.5471,1.518,1.5003,1.5066,1.5094,1.5086,1.499,1.4946,1.516,1.5269,1.5127,1.5051,1.5012,1.4912,1.4839,1.4882,1.4949,1.5031,1.5033,1.5044,1.5089,1.515,1.5219,1.5208,1.518,1.5127,1.5078,1.5041,1.5016,1.5114,1.5219,1.5233,1.5241,1.5301,1.537,1.5474,1.5595,1.5586,1.5493,1.5435,1.5478,1.5537,1.5621,1.5696,1.5638,1.556,1.5509,1.5483,1.5529,1.5691,1.5837,1.5662,1.549,1.5461,1.5467,1.5485,1.5512,1.5554,1.5627,1.5685,1.5699,1.5709,1.5702,1.5683,1.5641,1.5589,1.5548
1.7321,1.7425,1.7598,1.7725,1.7723,1.7699,1.7723,1.784,1.7968,1.8037,1.8026,1.8004,1.8218,1.854,1.8847,1.9024,1.9168,1.9248,1.9095,1.8946,1.8624,1.8009,1.7425,1.694,1.6375,1.5849,1.5363,1.4955,1.4927,1.4966,1.519,1.5306,1.5311,1.5137,1.4922,1.5004,1.5123,1.5063,1.5045,1.5104,1.5033,1.4918,1.4898,1.4911,1.4971,1.4898,1.4891,1.5158,1.5292,1.5365,1.5315,1.5247,1.5171,1.5103,1.5033,1.5046,1.5199,1.528,1.5252,1.5241,1.5311,1.5394,1.5526,1.5676,1.5648,1.5505,1.5417,1.548,1.5563,1.5634,1.5711,1.567,1.5571,1.5516,1.5526,1.5586,1.5776,1.5974,1.5851,1.5704,1.5623,1.5568,1.5541,1.5549,1.5563,1.5605,1.5651,1.5672,1.568,1.5671,1.5648,1.562,1.5602,1.5551
1.7368,1.7382,1.7446,1.7534,1.7746,1.8029,1.8299,1.8363,1.834,1.8285,1.8244,1.823,1.8324,1.8582,1.8832,1.8997,1.9064,1.9142,1.8904,1.8553,1.821,1.747,1.6681,1.6177,1.5843,1.5408,1.5049,1.4749,1.4897,1.5058,1.5198,1.5285,1.5294,1.5199,1.4969,1.4925,1.4974,1.4979,1.501,1.5157,1.5156,1.5027,1.4976,1.5006,1.5257,1.5332,1.5326,1.5454,1.5527,1.554,1.5451,1.5368,1.532,1.5284,1.5244,1.5262,1.5332,1.5334,1.527,1.5242,1.5324,1.5422,1.5578,1.5731,1.5676,1.5507,1.5419,1.5504,1.5608,1.5695,1.5787,1.5741,1.5595,1.5514,1.5562,1.5645,1.5859,1.6086,1.6041,1.5928,1.5816,1.5702,1.5614,1.5599,1.5586,1.5596,1.5614,1.5625,1.5628,1.562,1.5599,1.5583,1.5591,1.5499
1.7876,1.7796,1.7745,1.7713,1.7799,1.7941,1.8056,1.8056,1.8007,1.8002,1.8189,1.8457,1.8735,1.9009,1.9285,1.945,1.9309,1.9116,1.8786,1.8129,1.7542,1.6967,1.6193,1.5444,1.5195,1.4951,1.4779,1.4651,1.4918,1.5184,1.5197,1.5189,1.5132,1.5101,1.5065,1.5014,1.4979,1.4951,1.4947,1.5129,1.5264,1.5271,1.527,1.5293,1.5551,1.5758,1.5836,1.5848,1.5804,1.5712,1.5619,1.5546,1.5526,1.5516,1.5504,1.5495,1.5462,1.5388,1.5297,1.526,1.5362,1.5483,1.561,1.5698,1.5633,1.5494,1.543,1.5527,1.5647,1.5752,1.5859,1.5826,1.5633,1.5508,1.5587,1.5686,1.5901,1.6116,1.6126,1.604,1.594,1.5813,1.5695,1.5658,1.5622,1.5607,1.56,1.5595,1.5595,1.5602,1.56,1.5587,1.5549,1.5417
1.8514,1.8354,1.8189,1.8027,1.7937,1.7874,1.7803,1.7815,1.7941,1.8141,1.8447,1.8763,1.9033,1.9235,1.9401,1.9513,1.9289,1.8885,1.8421,1.7712,1.689,1.6193,1.5773,1.524,1.5058,1.4916,1.4846,1.4801,1.4953,1.5134,1.5183,1.5203,1.5163,1.5124,1.5136,1.5117,1.504,1.4967,1.4904,1.5066,1.5298,1.5451,1.5554,1.5527,1.5728,1.5976,1.6156,1.6177,1.6023,1.5857,1.5785,1.5732,1.5724,1.5713,1.5699,1.5651,1.5563,1.5488,1.5406,1.5372,1.5473,1.5582,1.5633,1.5636,1.5569,1.5476,1.5439,1.5547,1.5681,1.5802,1.5911,1.5895,1.5697,1.5542,1.5594,1.5657,1.5782,1.5908,1.5939,1.5899,1.5865,1.5811,1.5757,1.5711,1.5665,1.5643,1.5637,1.5636,1.5657,1.5695,1.567,1.5615,1.5517,1.5465
1.8553,1.8385,1.8214,1.8063,1.7964,1.7891,1.7827,1.7991,1.8456,1.8985,1.9331,1.9377,1.9367,1.9349,1.9316,1.9257,1.8943,1.8165,1.7402,1.6673,1.5957,1.5295,1.5088,1.4871,1.4905,1.4974,1.4972,1.4964,1.5,1.5056,1.5157,1.5246,1.5299,1.5319,1.5236,1.5189,1.5186,1.5132,1.5024,1.5093,1.5315,1.5573,1.5827,1.5726,1.5788,1.5965,1.611,1.6323,1.6226,1.6019,1.5974,1.5908,1.5814,1.5743,1.5709,1.5671,1.5647,1.5618,1.5543,1.5505,1.5593,1.5689,1.5668,1.5593,1.5526,1.5481,1.5463,1.5575,1.5717,1.5826,1.5897,1.5902,1.5763,1.5625,1.5612,1.5609,1.5636,1.5675,1.5694,1.5718,1.5753,1.5774,1.5796,1.5764,1.571,1.5682,1.569,1.5703,1.5747,1.5811,1.5755,1.5651,1.5555,1.5597
1.8263,1.8184,1.8098,1.8029,1.7963,1.7924,1.789,1.8079,1.8613,1.9082,1.9365,1.9384,1.9473,1.9632,1.9537,1.9409,1.9162,1.7929,1.6768,1.5812,1.5394,1.4764,1.4552,1.4451,1.4696,1.501,1.5008,1.4954,1.4996,1.5043,1.5068,1.5109,1.5238,1.5348,1.5321,1.5269,1.5322,1.5342,1.5204,1.5135,1.5324,1.5617,1.6004,1.5958,1.5858,1.5924,1.6002,1.6446,1.6424,1.6204,1.6176,1.6039,1.5829,1.5721,1.5687,1.5686,1.5734,1.5752,1.5677,1.563,1.5682,1.5731,1.5686,1.5625,1.5583,1.5542,1.5508,1.5607,1.5752,1.5858,1.589,1.5893,1.5812,1.5725,1.5657,1.5583,1.5516,1.5475,1.5453,1.5529,1.5627,1.5719,1.5806,1.5819,1.5761,1.5719,1.5736,1.5765,1.5834,1.5911,1.5793,1.5634,1.5602,1.5603
1.832,1.837,1.8414,1.8473,1.8463,1.8381,1.8277,1.8274,1.8498,1.8663,1.8783,1.9092,1.9509,2.0093,1.9877,1.9207,1.8109,1.6896,1.5829,1.5035,1.5029,1.4749,1.4734,1.472,1.478,1.4974,1.497,1.4897,1.4975,1.5061,1.4979,1.4863,1.5019,1.5237,1.5347,1.5401,1.5488,1.5582,1.5557,1.5486,1.5623,1.5776,1.6094,1.6178,1.5986,1.5974,1.5899,1.6552,1.6634,1.6401,1.6365,1.6121,1.5834,1.5776,1.5839,1.5883,1.5868,1.5811,1.5749,1.5702,1.5699,1.569,1.567,1.5668,1.5667,1.5618,1.5561,1.5636,1.5783,1.5891,1.589,1.588,1.5834,1.5769,1.5701,1.564,1.5597,1.5568,1.5551,1.5622,1.5707,1.578,1.5846,1.5873,1.5826,1.5775,1.5755,1.575,1.5798,1.5858,1.576,1.5605,1.5631,1.5496
1.8706,1.8795,1.8901,1.902,1.9013,1.8843,1.8661,1.8585,1.8684,1.8824,1.8999,1.9494,2.0098,2.0757,2.0139,1.8908,1.7548,1.6363,1.5342,1.4956,1.4948,1.4881,1.4767,1.4794,1.4857,1.4883,1.4844,1.4787,1.4824,1.4924,1.4881,1.4783,1.4951,1.5254,1.5402,1.5501,1.5631,1.5767,1.5863,1.5929,1.6038,1.6207,1.6228,1.633,1.6213,1.637,1.6535,1.6926,1.6971,1.6728,1.6505,1.6166,1.589,1.6025,1.6245,1.6218,1.6019,1.5844,1.5805,1.5771,1.5726,1.5668,1.565,1.5694,1.5719,1.568,1.5635,1.5668,1.5766,1.5834,1.5857,1.588,1.5849,1.5761,1.5696,1.5712,1.5734,1.5723,1.5703,1.5743,1.5805,1.5859,1.5902,1.5929,1.5898,1.5856,1.5783,1.5705,1.5716,1.5775,1.5715,1.5657,1.5664,1.5552
1.8849,1.884,1.8839,1.8828,1.8799,1.88,1.886,1.8983,1.9149,1.9339,1.9551,1.9985,2.0365,2.0468,1.9642,1.8343,1.6857,1.5672,1.494,1.4983,1.4984,1.4927,1.4803,1.4684,1.477,1.4835,1.478,1.4711,1.4661,1.4684,1.4735,1.481,1.5038,1.5388,1.5544,1.5588,1.5707,1.5878,1.6003,1.6073,1.6212,1.6537,1.6498,1.6428,1.6463,1.6859,1.7489,1.7537,1.7393,1.7067,1.6571,1.6185,1.5995,1.6373,1.6696,1.6514,1.6151,1.5894,1.588,1.586,1.5818,1.5776,1.5755,1.5748,1.5712,1.569,1.5702,1.5735,1.5765,1.5776,1.5806,1.5863,1.5878,1.5768,1.5679,1.5743,1.585,1.5868,1.5844,1.5853,1.5899,1.5933,1.5948,1.5959,1.5935,1.5903,1.5826,1.5711,1.5679,1.5719,1.5698,1.5767,1.5727,1.5844
1.8633,1.8576,1.8523,1.8456,1.8485,1.8703,1.8992,1.9261,1.9447,1.964,1.9877,2.0136,2.0202,2.0076,1.9355,1.783,1.6234,1.5142,1.4882,1.5145,1.5166,1.5017,1.4936,1.4837,1.4789,1.4799,1.4756,1.471,1.4677,1.4638,1.4709,1.484,1.5078,1.5426,1.5628,1.5698,1.5837,1.6058,1.6245,1.6318,1.6266,1.6466,1.679,1.6612,1.6707,1.7318,0,0,0,1.7205,1.6596,1.6306,1.6341,1.6598,1.6738,1.6496,1.6245,1.6062,1.6022,1.5981,1.5955,1.5947,1.5939,1.5848,1.5722,1.5666,1.5738,1.5816,1.5803,1.5764,1.5773,1.5838,1.5874,1.579,1.5691,1.5741,1.5876,1.5917,1.583,1.5775,1.5839,1.5898,1.5889,1.5862,1.584,1.5821,1.5807,1.5802,1.5804,1.5734,1.5674,1.582,1.5808,1.6075
1.8615,1.8617,1.8595,1.8557,1.8594,1.8786,1.8999,1.9195,1.9433,1.9736,2.0085,2.0263,2.0225,2.0254,1.9131,1.6992,1.5726,1.4992,1.509,1.5402,1.5326,1.511,1.5008,1.4968,1.4911,1.4831,1.4723,1.4673,1.4714,1.4714,1.4788,1.49,1.5078,1.5334,1.5565,1.5777,1.6035,1.6356,1.6684,1.7024,1.7168,1.6961,1.6941,1.7395,1.7471,0,0,0,0,0,1.6671,1.6638,1.6684,1.6707,1.6655,1.6494,1.6349,1.623,1.6166,1.6102,1.6075,1.6088,1.6091,1.5973,1.5821,1.5724,1.579,1.5835,1.5836,1.5816,1.5809,1.5837,1.5851,1.58,1.572,1.5726,1.5875,1.5979,1.5827,1.57,1.5756,1.5854,1.5844,1.5779,1.5728,1.571,1.5726,1.586,1.5971,1.5779,1.5647,1.5766,1.5859,1.6194
