2.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.84,19.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83.563,536.91,1674.5,2574.3,2960.2,3408.2,2954.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633.37,2045.3,4644.6,6471.4,7978.1,8496,8171.4,7010,5578.4,4223.5,3235.4,2486.8,2034,1666.2,1379.1,1142.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,5561.7,9624.5,11197,11484,11525,11263,10716,10135,8921.9,7617,6205.4,5277.7,4444.7,3697.8,3019.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642.7,10421,12726,11940,11232,11047,10704,10369,10281,10332,10348,9900.9,9332.9,8546.9,7800.4,6863.5,5684.9,4716.2,4161.3,3683.6,3146.8,2423.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9681.5,12802,12136,11220,10947,10934,10517,10093,9888.2,9775.7,9623,9489.2,9384.9,9438.8,9490.6,9248.7,8577.5,8072.8,7707.8,7134.9,6500.6,5630.7,4536.7,3531.2,2763.9,2204.8,1791.2,1340.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12636,12272,11634,11190,11117,10985,10574,10241,10086,9932.1,9604.4,9268.6,9125.4,9137.9,9087.2,8844,8572.8,8489,8431.1,8324,8236,7861,7265.8,6294.6,5517.2,4939.6,4470.6,3819.5,3158.2,2495.1,1881.1,1373.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12477,12030,11858,11194,10931,10578,10105,9843.9,9809.6,9731.2,9470.5,9167.8,9176.6,9210.2,8991.1,8636.4,8435.3,8433.2,8400.6,8258.3,8122.4,8034.6,7940.8,7790.8,7457.6,7127,6804.7,6477.2,5909.1,5372.1,4613.9,3796.1,2977.3,2070.8,1383.3,968.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12271,12430,11585,10770,10528,10097,9638.2,9477.7,9440.7,9302.9,9065.4,8902.8,8942,9004.6,8804.5,8471.1,8335.8,8310.3,8256,8139.1,8010.7,7919.5,7817.9,7674.1,7519.1,7371.6,7203.6,7052.7,6966.5,6921.4,6737.2,6334.3,5752.7,4993.5,3887.3,3530.5,3223.2,2963.2,2752.6,2589.6,2452.7,2276.7,2084.9,1787.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
