0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.961,2.8757,10.675,10.432,14.903,16.239,20.44,24.737,22.876,28.766,22.833,24.131,21.355,20.995,19.771,17.631,17.058,16.788,17.673,18.214,17.949,18.28,18.267,18.237,18.472,18.983,19.595,20.387,22.418,23.341,24.653,26.249,26.183,27.242,26.351,25.656,25.233,24.453,24.645,24.297,24.758,24.667,24.22,24.235,24.227,24.71,25.574,25.862,27.234,27.726,30.324,30.898,32.193,36.076,35.248,35.318,34.728,33.426,34.218,33.542,32.762,32.366,29.801,26.167,21.179,16.804,11.001,3.9951
0,0,0,0,0,0,0,0,0,0,0,0,22.455,12.777,11.829,17.049,21.964,23.909,23.966,25.843,23.743,22.41,20.658,17.585,18.173,18.251,18.989,18.674,18.046,18.17,17.991,18.445,18.45,18.838,19.786,20.73,21.484,23.382,24.465,25.732,27.232,25.966,25.323,24.421,23.862,24.437,25.043,25.566,25.275,27.204,28.526,33.447,37.887,40.132,40.716,39.635,38.919,38.694,37.714,37.249,36.493,37.071,37.243,37.605,37.607,37.276,37.576,37.749,36.445,35.689,35.119,34.18,34.755,35.268,35.105,34.021,32.133,29.509,23.038,15.518,9.3296,5.0861
0,0,0,0,0,0,0,0,0,0,18.062,20.806,22.376,20.428,23.635,24.494,24.794,21.758,19.934,18.405,17.52,17.887,16.934,18.314,18.161,18.517,18.689,17.843,18.51,18.648,18.858,19.641,20.632,22.79,24.508,25.815,26.523,25.516,25.484,24.945,24.709,24.83,24.446,24.891,24.922,25.524,27.49,30.2,35.072,38.473,41.457,42.269,42.352,42.087,41.353,41.129,41.103,40.549,40.065,40.387,39.686,39.598,39.385,38.138,39.483,40.163,40.222,40.823,40.073,38.834,37.606,36.866,36.801,37.497,37.876,36.887,34.508,32.442,30.13,20.941,12.793,7.8831
0,0,0,0,0,0,0,16.263,16.912,17.246,17.504,17.578,16.827,18.153,21.18,18.733,18.927,17.024,18.617,18.065,18.608,18.113,18.25,18.36,17.895,18.589,18.422,19.078,20.175,20.122,21.295,22.875,25.435,26.712,26.429,25.742,24.498,24.792,24.463,25.124,25.499,24.673,25.481,26.732,29.718,32.752,35.637,39.012,40.198,41.757,43.112,42.266,41.961,41.825,41.369,41.225,42.042,41.825,39.368,36.607,36.92,37.644,39.188,40.702,43.672,43.8,43.478,43.82,42.417,40.945,39.63,38.361,38.16,39.651,41.467,39.478,37.015,34.626,32.748,28.403,17.022,11.625
0,0,0,0,0,0,17.281,17.762,17.614,17.609,17.718,17.725,17.706,17.94,17.582,17.674,18.03,18.233,18.329,17.819,18.483,18.069,18.495,18.416,18.983,19.695,19.885,21.114,22.361,24.09,25.719,26.492,26.3,25.257,24.93,24.538,25.298,25.286,25.089,26.181,26.406,28.036,29.504,32.794,36.417,38.877,41.597,41.887,41.559,42.401,43.048,42.304,41.388,41.214,40.893,40.656,41.588,41.856,39.357,36.217,35.946,36.988,40.427,41.935,44.347,44.908,45.163,45.641,43.969,42.634,41.24,39.613,39.438,40.827,40.759,39.966,38.621,36.4,34.355,32.022,25.452,15.869
0,0,0,0,0,17.531,17.69,17.949,17.643,17.754,17.837,17.804,17.83,17.878,17.741,17.972,17.975,18.361,18.476,18.888,19.444,19.14,19.585,19.475,20.573,21.273,22.322,25.231,26.425,28.044,26.227,25.621,24.087,25.083,24.93,25.274,25.594,25.133,26.493,28.276,30.851,34.229,35.415,38.243,39.961,41.885,43.888,43.251,42.679,42.833,43.545,42.977,41.437,40.578,40.09,39.632,40.831,41.315,40.295,38.688,36.652,38.202,43.145,43.689,45.184,45.552,45.647,46.092,44.864,43.456,43.109,41.952,41.435,40.228,39.042,39.055,39.219,37.799,35.841,33.797,33.437,21.815
0,0,0,16.762,17.237,17.595,17.646,17.82,17.787,17.969,18.065,17.932,17.971,18.15,18.222,18.366,18.411,18.822,18.788,19.578,20.137,20.849,21.75,22.113,24.056,24.631,27.132,27.513,28.355,26.503,25.081,24.4,25.17,25.846,25.483,26.099,25.988,28.049,30.142,32.291,36.255,39.073,39.409,41.211,41.603,42.913,44.108,44.131,43.424,43.355,44.159,43.581,41.84,40.088,39.124,38.979,40.799,41.471,41.62,41.153,38.193,37.856,42.461,44.124,46.031,46.778,46.815,46.688,44.871,43.241,43.342,43.778,42.269,39.982,38.552,38.737,39.063,38.596,36.799,34.04,35.428,29.588
0,17.012,16.766,16.877,17.548,17.579,17.814,17.966,18.239,18.376,18.466,18.267,18.273,18.585,18.72,18.802,18.773,19.554,20.211,21.732,23.195,24.748,25.276,26.467,26.879,26.757,27.137,25.986,26.449,25.466,25.437,25.179,25.979,25.929,27.335,28.96,29.936,34.095,35.686,37.169,40.445,41.571,41.943,43.091,43.282,43.461,44.47,44.64,43.656,43.276,43.756,43.577,42.206,39.727,38.059,38.295,40.806,42.267,42.608,42.032,39.054,37.876,41.091,43.205,45.173,46.991,47.128,46.742,45.165,43.344,42.88,43.015,42.025,40.198,39.486,39.099,39.759,39.553,37.69,34.565,32.395,32.867
16.436,16.828,17.11,17.452,17.961,17.961,18.294,18.536,18.816,19.034,19.085,19.032,19.043,19.247,19.609,19.501,20.755,21.558,23.414,24.942,27.277,27.754,27.396,27.393,26.4,25.711,24.993,25.465,26.068,26.22,26.393,26.308,26.634,27.838,31.694,33.599,36.131,40.235,40.477,41.441,43.208,44.132,44.289,45.424,45.409,44.458,45.226,45.122,44.054,42.962,43.149,43.222,41.821,39.21,37.083,36.731,39.774,42.576,43.152,41.994,39.44,39.055,40.973,42.742,44.405,46.07,46.314,45.78,45.519,44.316,42.981,42.251,41.541,40.886,40.282,39.712,40.631,40.923,38.638,36.158,29.574,30.441
16.326,17.059,17.91,18.18,18.568,18.734,19.004,19.232,19.533,20.052,20.169,20.474,20.642,20.856,21.288,22.27,23.781,25.301,26.688,27.124,28.627,27.923,27.026,26.263,25.573,24.828,24.635,25.729,26.104,26.664,27.392,28.805,28.918,32.037,35.634,37.897,40.484,43.006,43.8,44.154,45.113,46.618,45.925,47.364,46.34,45.158,45.644,45.884,44.883,43.349,42.88,42.587,40.926,38.428,36.568,34.763,38.847,42.318,43.668,42.524,40.526,39.69,41.312,42.455,43.908,45.15,45.186,44.303,44.006,44.84,43.627,42.473,41.753,41.256,40.606,39.265,39.886,40.56,38.756,37.46,31.101,27.75
16.95,17.691,18.593,18.982,19.641,19.652,19.896,20.233,20.409,21.623,21.874,22.813,23.143,23.835,24.457,26.367,27.137,28.917,27.669,27.253,26.755,26.181,25.78,25.423,25.296,24.921,25.384,25.947,26.704,27.517,30.477,32.341,33.538,36.037,38.429,40.389,43.058,43.659,45.138,44.578,45.152,46.646,46.274,46.69,45.984,45.199,45.83,46.583,45.365,43.595,42.79,41.918,40.173,38.306,36.603,35.83,38.592,42.289,44.281,44.199,43.095,40.286,41.917,42.216,42.752,44.13,44.81,43.518,41.675,42.869,43.686,42.868,42.043,41.605,41.361,39.455,38.562,39.086,38.164,36.996,33.255,28.692
17.788,18.321,19.439,20.11,20.99,21.406,21.038,22.364,22.462,24.428,24.722,26,26.082,27.219,27.231,28.85,27.982,28.397,26.604,26.035,25.168,25.856,25.779,26.003,26.074,26.046,26.434,26.782,30.011,31.087,35.98,37.339,38.318,40.052,40.202,41.793,43.162,43.765,44.542,43.735,43.861,45.288,45.482,45.376,44.923,45.272,46.078,46.363,44.998,43.347,42.955,41.795,40.18,38.841,37.6,38.612,39.866,43.086,45.4,46.966,46.781,43.23,43.339,42.941,40.519,42.112,45.311,44.566,42.031,41.733,42.885,43.085,42.289,42.291,43.199,41.256,39.127,38.701,37.98,36.638,34.918,31.065
18.722,18.999,20.537,22.049,22.894,24.127,23.609,25.406,25.459,27.668,26.993,27.969,27.196,27.376,26.861,26.964,26.523,26.467,25.624,25.568,25.553,26.732,26.552,26.845,27.36,27.492,27.83,28.828,34.976,37.238,42.089,41.879,42.44,42.45,41.513,42.333,43.164,43.567,43.908,43.222,43.289,44.373,44.987,44.531,44.413,45.543,46.407,45.799,44.413,43.783,43.741,42.421,40.827,39.507,39.974,41.732,42.648,44.939,46.862,48.894,50.22,46.14,45.311,43.604,40.03,40.655,44.846,47.019,45.426,42.992,42.452,42.807,42.124,42.013,43.456,42.254,40.15,39.132,38.268,38.421,36.356,33.124
20.115,20.686,22.212,24.342,25.338,27.294,26.636,27.516,26.82,27.459,27.128,26.781,26.301,26.189,25.667,25.145,25.92,25.827,25.956,25.921,26.016,27.144,26.732,28.245,29.054,30.233,30.783,32.928,40.505,42.562,46.068,44.895,44.362,43.16,42.179,42.639,43.401,43.563,43.838,43.918,43.973,44.39,45.408,44.731,44.709,45.85,46.28,45.478,44.396,44.704,45.041,43.447,41.634,40.898,42.452,44.628,45.397,47.207,47.622,49.336,50.3,47.381,45.96,44.28,41.327,41.303,44.822,48.497,48.961,45.25,42.811,42.65,41.731,40.99,42.817,42.285,41.063,40.01,39.256,40.71,39.046,35.623
22.522,23.428,24.508,26.523,26.928,27.773,27.559,26.689,25.874,25.783,25.907,25.603,25.716,25.709,25.581,25.273,26.418,26.187,26.522,26.421,26.583,28.253,28.557,31.029,32.289,34.379,35.301,38.318,45.547,45.245,46.93,44.924,44.126,42.57,42.298,42.767,43.414,43.39,43.816,44.822,45.004,45.217,46.488,45.664,45.198,45.965,46.044,45.355,44.762,45.248,45.89,44.322,42.712,42.963,44.593,46.082,47.393,48.221,47.839,48.132,47.808,46.971,45.93,44.699,43.842,43.662,46.306,50.233,50.21,45.613,43.27,42.693,41.807,42.104,43.674,42.829,41.96,41.371,39.885,41.408,40.702,38.318
25.496,26.057,26.289,26.994,26.744,26.605,26.361,25.54,24.729,25.134,25.367,25.528,25.622,25.813,25.88,25.525,26.709,25.974,27.115,27.099,28.922,30.41,31.88,34.629,36.805,39.202,39.822,42.199,48.323,44.233,44.954,42.348,42.728,41.62,42.315,42.775,43.464,43.322,43.804,45.048,45.343,45.316,46.805,45.924,45.37,45.955,46.044,45.596,44.975,45.39,46.085,45.087,44.57,45.277,45.733,46.216,47.906,48.525,47.933,46.002,45.231,46.263,45.925,45.672,46.037,45.712,48.125,52.043,49.825,45.129,44.161,43.667,42.399,42.987,44.346,43.242,42.999,44.038,41.871,41.27,40.846,40.239
