8064.2,8251.6,8378.4,8430.4,8465.1,8476.7,8460.8,8435.1,8406,8368.6,8388.1,8453.8,8474.9,8463,8469.3,8486.6,8504.2,8530.3,8553,8565.2,8572.3,8583.7,8557,8497.3,8379.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999.2,8262.3,8393.3,8476.2,8493,8502.1,8503.9,8496.9,8434.4,8393,8441.3,8462.1,8449.6,8445.6,8443.3,8501.6,8570,8564.6,8544.5,8570.6,8612.6,8553.4,8453.5,8421.8,8431.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000.5,8265,8407.4,8497.4,8507.9,8527.7,8563.6,8536,8435.3,8418.5,8444.7,8443.6,8436.4,8421,8472.9,8558.2,8562.9,8540,8551,8583.1,8575.4,8511.9,8463.7,8451.6,8431.6,7809.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039.4,8227.6,8370.2,8471.4,8453.6,8475.8,8531.4,8457.3,8351.3,8387.8,8430.7,8455.7,8454,8459.4,8506,8538.1,8534.8,8534.5,8549,8562.2,8555.8,8550.4,8511.8,8434.2,8302.8,7976,7598.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105.8,8167.9,8314,8441.7,8384.9,8418.9,8496.7,8384.9,8287.7,8365.8,8435.2,8481.4,8485.4,8491.7,8500.3,8510.9,8526.2,8534.9,8532.1,8527.4,8565.7,8603.6,8527.2,8400.6,8294.6,8231.3,7902.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154.8,8153.9,8273.1,8400.5,8378,8437.6,8535.1,8413.4,8343.3,8400.3,8457.7,8502.2,8524.5,8523.6,8513.1,8534.3,8566.8,8555.8,8510,8490.9,8555.2,8608.1,8513.8,8390.5,8322.4,8367.4,8061.1,5321.8,2667.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8149.7,8182.4,8261.4,8350.6,8387.9,8476.3,8594.2,8470.5,8403.2,8426.3,8472.7,8521.9,8567.4,8559.7,8542.6,8574.6,8613.4,8566.3,8479.3,8462.2,8541.1,8597.5,8510.5,8401.9,8367.7,8471.7,8199.3,6019.1,3833.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138.4,8204.6,8263.9,8313.4,8373.4,8456.6,8565.9,8479.9,8413.3,8379.5,8419,8489.4,8571.3,8570.5,8557.4,8588.2,8620.8,8559.2,8465.3,8461,8532.7,8575.4,8514.4,8438.2,8420.3,8497,8317.9,6931,5114.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8073.5,8161.8,8242.6,8304.3,8342,8393.9,8481.3,8460.4,8412.3,8325.8,8342.7,8419.5,8536,8551.5,8547,8567.2,8587.7,8541,8472.2,8475.2,8527.7,8558,8522.9,8478.1,8468.9,8512.1,8389.4,7364.9,5866.8,2863.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8009.5,8121.4,8220.1,8298.2,8323.2,8355.9,8449.1,8456.3,8415.2,8335.2,8319.4,8368.1,8496.1,8529.9,8534.3,8548.9,8561.9,8528.5,8480.6,8486.4,8524.7,8547.1,8529.2,8504.6,8497.8,8516,8397.7,7615.9,6423.9,3281.2,0,0,0,0,0,0,0,0,2277.7,3300.4,3838.4,3915.7,3575.5,3755.5,3810.6,3795.5,3604.4,3586,4119,1009.3,995.06,2379.8,0,3552.7,3075.7,2711.5,2893.1,3311.1,3198.9,2988.2,2751.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
