0.073803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98861,0.68775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2705,6.0631,19.258,26.854,27.978,28.532,25.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.026,20.106,28.461,30.902,31.568,30.162,28.912,29.29,29.608,30.058,29.961,29.063,27.12,25.731,23.812,20.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.326,27.939,31.767,32.487,31.854,31.22,31.067,31.272,31.399,31.313,31.524,31.411,31.004,30.607,30.136,28.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.741,31.289,33.029,31.937,31.245,30.967,31.013,31.146,31.354,31.499,31.637,32.024,32.382,32.677,32.843,32.123,29.358,26.217,24.471,23.088,22.005,20.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.65,32.481,31.636,31.055,31.618,32.271,32.536,32.473,32.132,31.849,31.706,31.998,32.45,33.159,33.999,34.775,34.872,34.34,33.214,31.832,30.849,29.237,27.37,25.758,24.851,24.162,23.116,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.937,31.366,30.86,32.335,33.791,34.719,35.09,35.185,34.868,34.406,34.028,33.67,33.368,33.23,33.416,34.064,34.75,35.061,35.047,35.418,35.959,35.796,35.279,33.919,33.185,32.156,30.922,30.733,29.257,26.868,26.045,25.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.338,30.564,31.868,33.969,35.297,36.295,36.811,36.971,36.694,36.433,36.328,36.024,35.542,35.144,35.121,35.349,35.436,35.454,35.696,36.19,36.724,37.172,37.764,38.578,39.052,38.324,37.193,36.458,35.245,33.851,32.494,31.591,30.749,28.062,24.414,22.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.546,30.788,32.819,34.723,36.691,38.051,38.976,39.026,38.447,38.216,38.439,38.305,37.722,37.197,37.232,37.4,37.177,36.932,36.977,37.299,37.646,37.843,38.064,38.545,39.041,38.755,38.183,37.6,37.321,37.293,37.022,36.415,35.556,33.415,30.21,28.652,27.731,26.95,26.361,25.877,25.501,25.849,26.151,24.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
