1.5918,1.6124,1.6287,1.627,1.622,1.6053,1.5881,1.5876,1.6021,1.6476,1.7143,1.8204,1.8947,1.8524,1.8153,1.8323,1.8411,1.8292,1.8127,1.7772,1.742,1.7117,1.6979,1.7176,1.7038,1.6319,1.5883,1.5929,1.6116,1.6374,1.6443,1.632,1.6308,1.6479,1.6662,1.6864,1.6995,1.6982,1.6927,1.6811,1.6745,1.6789,1.6813,1.6799,1.6831,1.6914,1.7192,1.7531,1.7381,1.6996,1.7168,1.764,1.789,1.7982,1.7985,1.7968,1.7881,1.7837,1.7829,1.7837,1.7623,1.7327,1.7161,1.7037,1.6841,1.6627,1.652,1.6405,1.5963,1.5417,1.5299,1.5326,1.5445,1.552,1.5522,1.5537,1.5586,1.5634,1.5893,1.6177,1.6159,1.6127,1.6595,1.7128,1.7328,1.7478,1.7701,1.7912,1.7975,1.7951,1.8254,1.8463,1.7915,1.7216,1.6442,1.5846,1.5881,1.6408,1.7792,1.8699,1.825,1.7821,1.7802,1.7704,1.7248,1.7059,1.7532,1.784,1.7947,1.7995,1.7835,1.749,1.6787,1.6223,1.5827,1.5857,1.6505,1.6994,1.7288,1.7446,1.7432,1.7381,1.7297,1.7264,1.7313,1.7459,1.7688,1.7796,1.7791,1.7792
1.6127,1.621,1.6228,1.6379,1.641,1.6194,1.6272,1.6849,1.735,1.783,1.8396,1.8966,1.9266,1.8594,1.8007,1.8217,1.8449,1.8324,1.8168,1.8014,1.787,1.762,1.7423,1.7483,1.7445,1.7053,1.6817,1.7031,1.7044,1.6665,1.6403,1.6303,1.6394,1.6682,1.6991,1.7308,1.739,1.7271,1.7149,1.7032,1.7023,1.7095,1.7042,1.6868,1.6837,1.6925,1.6997,1.7007,1.7009,1.7063,1.7206,1.7366,1.7321,1.7167,1.7098,1.7095,1.7485,1.8029,1.8311,1.849,1.8476,1.8336,1.8188,1.8064,1.8034,1.8151,1.8181,1.809,1.8188,1.8725,1.8814,1.8704,1.8213,1.7454,1.7405,1.7596,1.7399,1.7141,1.7436,1.7798,1.7606,1.7412,1.8014,1.857,1.8629,1.8667,1.8554,1.8461,1.7883,1.7237,1.7475,1.7591,1.6567,1.5699,1.5676,1.6112,1.7265,1.8293,1.8427,1.8319,1.8114,1.793,1.7707,1.7489,1.7337,1.7198,1.6975,1.6794,1.7216,1.7518,1.7434,1.7352,1.7284,1.7154,1.6913,1.6764,1.6685,1.678,1.7158,1.7444,1.7588,1.7583,1.7328,1.7183,1.7276,1.7387,1.7501,1.7531,1.7459,1.7388
1.6254,1.6245,1.6311,1.6659,1.7014,1.7345,1.7805,1.8661,1.9316,1.9249,1.9148,1.8816,1.8367,1.8009,1.7804,1.8147,1.8487,1.8265,1.801,1.7902,1.7742,1.7541,1.7405,1.7389,1.739,1.7234,1.7071,1.6701,1.6325,1.6335,1.6422,1.6493,1.6549,1.6583,1.6653,1.675,1.6876,1.706,1.7248,1.7426,1.7493,1.7425,1.7248,1.6989,1.6866,1.6831,1.6765,1.6717,1.6817,1.6928,1.6986,1.7036,1.7021,1.7006,1.7234,1.7618,1.7641,1.724,1.7106,1.7327,1.7564,1.7833,1.8015,1.8127,1.8329,1.856,1.8272,1.789,1.7833,1.7891,1.7855,1.7821,1.7817,1.7828,1.7876,1.7962,1.772,1.7407,1.7709,1.8137,1.8,1.7768,1.7531,1.7287,1.7561,1.7846,1.7889,1.7929,1.7347,1.6644,1.6345,1.5896,1.4843,1.4295,1.5371,1.6684,1.8307,1.9405,1.8657,1.786,1.7859,1.7916,1.7748,1.7623,1.7473,1.7293,1.7328,1.7451,1.7441,1.7307,1.698,1.667,1.6558,1.6564,1.7037,1.7306,1.6797,1.6574,1.7054,1.7493,1.7809,1.7868,1.7399,1.7102,1.7232,1.7311,1.7321,1.7315,1.7276,1.721
1.6217,1.6521,1.708,1.7782,1.8226,1.8301,1.8317,1.8466,1.8615,1.8603,1.8563,1.8357,1.8047,1.7823,1.7675,1.773,1.7776,1.7624,1.7447,1.7136,1.6804,1.6862,1.701,1.7077,1.7168,1.715,1.7053,1.6545,1.6153,1.6293,1.6399,1.6451,1.6467,1.6475,1.6426,1.6305,1.6337,1.6521,1.6696,1.6869,1.6903,1.6809,1.6808,1.6891,1.6762,1.648,1.653,1.6773,1.6738,1.6557,1.6576,1.6674,1.6822,1.7021,1.7457,1.7989,1.769,1.6841,1.6526,1.6545,1.6714,1.7084,1.7313,1.7417,1.7498,1.7448,1.7331,1.7316,1.7174,1.6878,1.6838,1.6969,1.7304,1.7744,1.7919,1.7943,1.772,1.7437,1.7742,1.8178,1.8059,1.7774,1.706,1.6449,1.6722,1.696,1.6993,1.7004,1.6492,1.589,1.551,1.5167,1.4897,1.4981,1.6133,1.7202,1.7658,1.7854,1.7634,1.7473,1.759,1.7724,1.7846,1.7983,1.7688,1.7345,1.7754,1.8193,1.7682,1.7052,1.6669,1.6379,1.6332,1.6399,1.6987,1.7319,1.6782,1.6471,1.6801,1.7121,1.7422,1.7547,1.7259,1.705,1.705,1.7063,1.7143,1.7239,1.7358,1.737
1.6525,1.7616,1.8353,1.9001,1.94,1.9125,1.8764,1.8343,1.7919,1.7795,1.7785,1.7778,1.7747,1.7663,1.7599,1.7488,1.7329,1.7273,1.7236,1.6962,1.6655,1.6645,1.6665,1.6816,1.7037,1.6925,1.6665,1.6651,1.6766,1.6569,1.637,1.6306,1.6288,1.6364,1.6279,1.6009,1.5943,1.607,1.6211,1.6364,1.6399,1.6354,1.6473,1.6686,1.6572,1.6277,1.6318,1.6486,1.6311,1.6009,1.5989,1.6089,1.634,1.6657,1.6966,1.7227,1.7194,1.7059,1.6766,1.6173,1.5999,1.6365,1.6611,1.6739,1.6742,1.6588,1.6618,1.6774,1.6721,1.6575,1.6626,1.6785,1.6993,1.7206,1.7409,1.762,1.7511,1.7253,1.7445,1.774,1.7539,1.7199,1.6744,1.6373,1.6264,1.6099,1.5938,1.5816,1.5571,1.5336,1.5214,1.5151,1.5412,1.5771,1.6731,1.7516,1.7233,1.6907,1.7062,1.7271,1.7437,1.7573,1.772,1.785,1.7712,1.7536,1.7576,1.7572,1.7001,1.6402,1.6573,1.6886,1.6946,1.6982,1.692,1.6794,1.6591,1.6465,1.6518,1.6588,1.6847,1.7045,1.7037,1.6988,1.689,1.6873,1.7002,1.7141,1.7339,1.7413
1.7453,1.8615,1.8986,1.9096,1.9104,1.8863,1.8612,1.8349,1.8072,1.7809,1.7551,1.74,1.7331,1.736,1.7528,1.7536,1.7399,1.7339,1.7313,1.7086,1.679,1.6628,1.6538,1.6674,1.6824,1.6687,1.6531,1.6551,1.653,1.6378,1.6276,1.6212,1.6175,1.6207,1.6186,1.6089,1.6044,1.6046,1.6101,1.6216,1.6264,1.6266,1.6319,1.6383,1.6311,1.6179,1.6116,1.6055,1.5811,1.5512,1.5503,1.5636,1.5964,1.6342,1.6526,1.6589,1.6638,1.6687,1.6648,1.6611,1.668,1.6733,1.6702,1.6575,1.6371,1.6097,1.6043,1.6197,1.6299,1.6391,1.6532,1.6678,1.6701,1.6636,1.6802,1.716,1.7158,1.6905,1.6896,1.6893,1.6516,1.6032,1.5636,1.5298,1.5227,1.5273,1.5601,1.6071,1.6528,1.7025,1.716,1.7161,1.6592,1.6091,1.651,1.6982,1.7284,1.758,1.7505,1.735,1.7398,1.7465,1.752,1.7568,1.7642,1.7713,1.7433,1.7004,1.6462,1.5994,1.6479,1.7096,1.7156,1.7107,1.6809,1.6531,1.6503,1.6505,1.6569,1.664,1.6728,1.6773,1.6703,1.6652,1.6849,1.7061,1.7047,1.7022,1.7127,1.7221
1.8252,1.8972,1.897,1.8801,1.8533,1.8356,1.8296,1.8249,1.8192,1.7935,1.7492,1.7187,1.7028,1.7061,1.7347,1.7401,1.7223,1.7063,1.6911,1.6771,1.6682,1.6783,1.7025,1.6929,1.6501,1.6389,1.6565,1.6416,1.6092,1.6111,1.6177,1.6136,1.6096,1.6094,1.6093,1.6077,1.6041,1.6007,1.6018,1.6051,1.6025,1.5934,1.5889,1.5906,1.5942,1.6012,1.5969,1.5867,1.5718,1.5555,1.5598,1.5731,1.5965,1.6206,1.623,1.6136,1.6098,1.6121,1.6419,1.7011,1.7263,1.7017,1.6761,1.6512,1.6258,1.5982,1.5928,1.6103,1.6154,1.6055,1.6068,1.6194,1.6207,1.611,1.6091,1.6139,1.6032,1.5806,1.541,1.486,1.4341,1.3867,1.3625,1.3496,1.3956,1.4665,1.5576,1.6454,1.7198,1.7862,1.8195,1.8462,1.7557,1.6522,1.6596,1.6825,1.7338,1.7795,1.7585,1.731,1.7226,1.7158,1.7205,1.7301,1.743,1.756,1.7353,1.7012,1.6648,1.6332,1.6586,1.6914,1.6836,1.6678,1.6566,1.6482,1.6498,1.654,1.6726,1.6921,1.6767,1.6587,1.6423,1.6311,1.6783,1.7211,1.7121,1.7013,1.7051,1.7142
1.8801,1.9231,1.8916,1.8587,1.8256,1.808,1.8022,1.7992,1.7994,1.7874,1.7584,1.7302,1.6975,1.6843,1.7076,1.711,1.6896,1.6656,1.6451,1.6452,1.6529,1.6797,1.7235,1.7015,1.6368,1.6283,1.6519,1.639,1.6114,1.6094,1.6123,1.6097,1.6075,1.6094,1.605,1.5831,1.5707,1.5865,1.5953,1.5855,1.5689,1.5423,1.5302,1.538,1.5596,1.5882,1.5911,1.5852,1.5756,1.5607,1.5676,1.583,1.5984,1.6124,1.6083,1.5972,1.5955,1.5997,1.6238,1.6628,1.6751,1.6608,1.6534,1.6564,1.6516,1.6304,1.6237,1.6351,1.6179,1.5685,1.5507,1.5638,1.5678,1.5623,1.5448,1.5113,1.4857,1.4728,1.4223,1.3697,1.3621,1.3715,1.4013,1.4411,1.5326,1.6275,1.6701,1.6945,1.6932,1.6745,1.7217,1.7933,1.7656,1.7159,1.7371,1.7717,1.7564,1.727,1.7176,1.7153,1.6973,1.6759,1.6849,1.7038,1.7202,1.7351,1.7258,1.7034,1.6821,1.6649,1.6745,1.6879,1.6722,1.6505,1.6432,1.6367,1.6383,1.6435,1.6567,1.6697,1.6854,1.7074,1.6817,1.6532,1.6775,1.701,1.7124,1.7247,1.7303,1.7367
1.9101,1.8978,1.863,1.8367,1.8077,1.7883,1.779,1.7737,1.7771,1.7749,1.7605,1.741,1.7098,1.6945,1.7056,1.706,1.6955,1.6934,1.702,1.693,1.6578,1.6507,1.6743,1.6663,1.6362,1.6333,1.6456,1.6334,1.6133,1.6052,1.6014,1.5998,1.5984,1.5959,1.5863,1.5608,1.5497,1.573,1.5838,1.5665,1.5483,1.5295,1.5315,1.5535,1.5805,1.6086,1.6263,1.6408,1.6069,1.5516,1.5589,1.588,1.6006,1.6076,1.6017,1.5912,1.5915,1.6015,1.62,1.6399,1.6438,1.6293,1.6275,1.6496,1.6626,1.6627,1.6584,1.6421,1.6101,1.5649,1.5492,1.5604,1.5712,1.5825,1.5512,1.4682,1.4264,1.4264,1.4238,1.4305,1.4712,1.5213,1.5748,1.6334,1.7271,1.8178,1.7954,1.7407,1.6645,1.574,1.6332,1.7541,1.7737,1.7584,1.7863,1.8237,1.7775,1.711,1.7,1.7009,1.6708,1.635,1.6556,1.697,1.7191,1.7283,1.7179,1.6925,1.6804,1.68,1.6919,1.7064,1.6921,1.6666,1.6455,1.623,1.6198,1.6251,1.6286,1.6289,1.6877,1.7637,1.7323,1.6861,1.6864,1.6927,1.7231,1.7567,1.7617,1.7615
1.8656,1.8502,1.8316,1.8208,1.8068,1.7952,1.7791,1.7657,1.7647,1.761,1.7489,1.739,1.7401,1.7411,1.7258,1.7132,1.7142,1.7289,1.7593,1.7418,1.6692,1.6332,1.6381,1.6332,1.6226,1.6141,1.6013,1.5877,1.5813,1.5763,1.572,1.5728,1.5726,1.5545,1.5366,1.5359,1.5437,1.5619,1.5681,1.5476,1.5338,1.5299,1.545,1.5783,1.6065,1.631,1.6576,1.6842,1.6352,1.5582,1.5651,1.6002,1.6102,1.6127,1.6064,1.5971,1.6183,1.6607,1.6911,1.7065,1.6862,1.6208,1.5944,1.6279,1.6603,1.6944,1.6961,1.6419,1.5968,1.5701,1.5612,1.5711,1.59,1.6203,1.5834,1.4758,1.4433,1.4673,1.4955,1.5265,1.5816,1.6401,1.6782,1.71,1.7737,1.8434,1.8019,1.716,1.6228,1.5235,1.6059,1.7761,1.8038,1.768,1.7762,1.8,1.7794,1.7438,1.7166,1.6889,1.6439,1.5958,1.6265,1.6947,1.7248,1.7256,1.7106,1.6807,1.6732,1.684,1.6977,1.7138,1.7015,1.6725,1.6435,1.6155,1.5994,1.5864,1.5975,1.6213,1.6844,1.7556,1.7355,1.6958,1.7156,1.7526,1.784,1.8112,1.8051,1.7886
