1.9078,1.8646,1.8138,1.7602,1.7098,1.6603,1.6513,1.6818,1.6998,1.7082,1.7122,1.7119,1.7061,1.6962,1.6923,1.6908,1.6712,1.6406,1.6188,1.6025,1.6032,1.6159,1.6048,1.5789,1.5949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8691,1.82,1.7765,1.7362,1.6881,1.6513,1.6716,1.6914,1.7058,1.7173,1.7172,1.714,1.7074,1.6969,1.682,1.656,1.631,1.6131,1.5959,1.6069,1.6252,1.613,1.5879,1.5877,1.5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8039,1.7766,1.7573,1.7337,1.6828,1.6611,1.6754,1.6929,1.7148,1.7239,1.7261,1.7204,1.7088,1.6891,1.6675,1.6442,1.6246,1.6071,1.608,1.6211,1.6225,1.6078,1.5963,1.5931,1.5886,1.6347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7682,1.7595,1.7446,1.7186,1.6679,1.6542,1.6672,1.6922,1.7212,1.7407,1.7406,1.7189,1.7117,1.7037,1.6758,1.6492,1.6298,1.6141,1.6183,1.6225,1.6205,1.6181,1.6091,1.5925,1.5905,1.6723,1.7216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.762,1.7534,1.7331,1.7028,1.654,1.6446,1.6581,1.6931,1.7323,1.7669,1.7455,1.718,1.7287,1.7182,1.683,1.6564,1.6376,1.6251,1.6219,1.6199,1.627,1.6334,1.6177,1.593,1.6015,1.6789,1.7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.752,1.7363,1.7161,1.694,1.6554,1.6448,1.6536,1.6991,1.7424,1.7726,1.7432,1.7213,1.7267,1.7064,1.6745,1.6555,1.6419,1.6339,1.6295,1.6286,1.6375,1.6444,1.6266,1.6043,1.6076,1.6588,1.6693,1.3049,0.86267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7278,1.7071,1.691,1.6877,1.6624,1.6495,1.6489,1.7028,1.7476,1.7715,1.7454,1.7227,1.7126,1.6894,1.6644,1.6548,1.6487,1.6429,1.6373,1.6383,1.6482,1.6546,1.638,1.6175,1.6143,1.6415,1.6632,1.5753,1.2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7054,1.6794,1.6698,1.682,1.6619,1.6465,1.6438,1.6877,1.7275,1.7617,1.7562,1.7386,1.7188,1.6932,1.6694,1.6618,1.657,1.6482,1.638,1.6381,1.6476,1.6527,1.6428,1.6321,1.6341,1.6548,1.6764,1.7042,1.5299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7004,1.6792,1.6689,1.6785,1.6552,1.637,1.6404,1.6662,1.7006,1.7493,1.7679,1.765,1.7475,1.7191,1.6905,1.6762,1.6651,1.6489,1.6314,1.63,1.6397,1.6465,1.6466,1.6474,1.6556,1.6734,1.6891,1.6997,1.5617,0.77183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6946,1.678,1.6699,1.6756,1.6519,1.6337,1.6384,1.6565,1.6885,1.7384,1.7693,1.7812,1.768,1.7405,1.7094,1.6894,1.6725,1.65,1.6253,1.6222,1.6336,1.6433,1.6517,1.6606,1.6716,1.683,1.6937,1.6913,1.5875,0.82339,0,0,0,0,0,0,0,0,0.59976,0.89139,1.0286,1.0464,0.96231,1.013,1.0146,1.0204,1.0004,1.0508,1.1693,0.28272,0.21278,0.55892,0,1.1028,1.0142,0.74339,0.72356,0.86382,0.87609,0.86679,0.84577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
